cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnreres,LNRERSFM,LNRERSF2,lnreloc,LNRERSF1
"4173","11322","454658","1062715","The Pauls Valley National Bank","Pauls Valley","OK","73075","6/30/2019","11/18/2019","N","101 West Paul Avenue","VALLEY BANCSHARES INCORPORATED","6","0","0","4","0","Garvin","","","1/1/1905","1/1/1934","7/17/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.pvnb.com","11773","11672","101","0","11672"
"12485","52307","455150","2168977","The Payne County Bank","Perkins","OK","74059","6/30/2019","11/18/2019","SM","202 South Main Street","EMPLOYEE STOCK OWNERSHIP PLAN FOR EMPLOYEES OF PAYNE COUNTY BANK","1","0","0","8","1","Payne","","","1/8/1898","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","www.paynecountybank.com","39063","37690","1159","214","23871"
"13006","16047","396954","1109058","The Pecos County State Bank","Fort Stockton","TX","79735","6/30/2019","11/18/2019","NM","500 North Main Street","PECOS COUNTY BANCSHARES, INC.","5","0","0","7","1","Pecos","","","5/11/1928","1/1/1934","6/23/2012","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","","25380","25380","0","0","5208"
"19978","0","828110","1132757","The Pennsville National Bank","Pennsville","NJ","8070","6/30/2019","11/18/2019","N","170 South Broadway","PENN BANCSHARES, INC.","5","0","0","7","0","Salem","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","6/23/1969","6/23/1969","3/31/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.pennsvillenb.com","35171","30899","2151","2121","9780"
"1147","10659","530655","1056657","The Peoples Bank","Pratt","KS","67124","6/30/2019","11/18/2019","SM","222 South Main Street","PEOPLES BANKSHARES LTD., THE","8","0","0","2","0","Pratt","","","5/20/1887","1/1/1934","2/11/2014","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","","32304","32304","0","0","4254"
"12885","14724","750127","2531049","The Peoples Bank","Chestertown","MD","21620","6/30/2019","11/18/2019","NM","100 Spring Avenue","PEOPLES BANCORP, INC.","7","0","0","4","0","Kent","","","10/1/1910","1/1/1934","1/15/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","","87981","83215","2441","2325","5514"
"12531","0","712648","1098684","The Peoples Bank","Magnolia","AR","71753","6/30/2019","11/18/2019","NM","500 North Jackson","GOLDEN OAKS BANCSHARES, INC.","3","0","0","6","1","Columbia","","","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","St. louis","Southern","Western","0","1","","87244","85038","2206","0","0"
"1566","9137","76443","1119253","The Peoples Bank","Taylorsville","KY","40071","6/30/2019","11/18/2019","NM","23 West Main Street","LAKE VALLEY BANCORP, INC.","2","0","0","8","1","Spencer","31140","Louisville-Jefferson County, KY-IN","2/3/1903","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","","31673","23888","427","7358","1457"
"16152","13338","611031","1085901","The Peoples Bank","Eatonton","GA","31024","6/30/2019","11/18/2019","NM","209 South Jefferson Street","PEOPLES BANKSHARES, INC.","3","0","0","4","1","Putnam","","","7/15/1943","5/1/1944","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","","34237","32515","822","900","32133"
"6110","0","591357","2306993","The Peoples Bank","Sardis","TN","38371","6/30/2019","11/18/2019","NM","34910 Hwy 104 S","1ST JACKSON BANCSHARES, INC.","5","0","0","4","0","Henderson","","","12/20/1920","1/1/1934","7/20/2018","Stock","0","1","FDIC","DIF","Dallas","ATLANTA","Nashville","St. louis","Southern","Southeast","0","1","","26182","23535","418","2229","0"
"17073","12960","575133","1081332","The Peoples Bank","Willacoochee","GA","31650","6/30/2019","11/18/2019","NM","6 Fleetwood Ave E","ATKINSON COUNTY BANKSHARES CORPORATION","2","0","0","2","1","Atkinson","","","9/24/1948","1/15/1952","2/7/2013","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","","10794","10503","44","247","0"
"15871","11552","593249","1097061","The Peoples Bank","Ripley","MS","38663","6/30/2019","11/18/2019","NM","305 East Jefferson","PEOPLES CORPORATION, THE","6","0","0","8","0","Tippah","","","3/3/1925","12/18/1941","10/16/2012","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","West","0","1","","68808","67430","359","1019","0"
"16968","14179","285928","2916020","The Peoples Bank","Iva","SC","29655","6/30/2019","11/18/2019","NM","801 East Front Street","PEOPLES FINANCIAL GROUP, INC.","6","0","0","4","1","Anderson","24860","Greenville-Anderson-Mauldin, SC","1/2/1951","1/2/1951","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","","60599","49556","251","10792","12403"
"389","14381","378110","1427734","The Peoples Bank","Gambier","OH","43022","6/30/2019","11/18/2019","NM","103 East Wiggin Street","PEOPLES BANCSHARES OF GAMBIER INC.","3","0","0","6","0","Knox","","","6/1/1920","1/1/1934","1/1/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","25807","24098","118","1591","20242"
"16603","0","446149","2574886","The Peoples Bank","Marion","KY","42064","6/30/2019","11/18/2019","SM","116 South Main","PEOPLES-MARION BANCORP, INC.","3","0","0","4","0","Crittenden","","","10/1/1946","7/25/1947","4/14/2008","Stock","0","0","FED","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","0","1","www.thepeoplesbank-ky.com","9644","6810","0","2834","3726"
"5847","8844","271341","1099999","The Peoples Bank","Mount Washington","KY","40047","6/30/2019","11/18/2019","NM","201 North Bardstown Road","CROSSROADS BANCORP, INC.","2","0","0","4","1","Bullitt","31140","Louisville-Jefferson County, KY-IN","1/1/1909","1/1/1934","5/31/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","","11258","4849","19","6390","2076"
"5779","0","7045","1130409","The Peoples Bank","Brownstown","IN","47220","6/30/2019","11/18/2019","NM","100 North Main Street","TPB BANCORP","4","0","0","8","0","Jackson","","","1/1/1934","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","St. louis","Central","Central","0","1","http://www.banktpb.com","39107","38291","142","674","36860"
"13220","14779","702911","2684543","The Peoples Bank Co.","Coldwater","OH","45828","6/30/2019","11/18/2019","NM","112-14 West Main Street","PEOPLES HOLDING COMPANY, INC.","7","0","0","8","0","Mercer","","","11/20/1905","1/1/1934","1/25/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","","91256","76364","2204","12688","60379"
"170","0","272030","0","The Peoples Bank of Georgia","Talbotton","GA","31827","6/30/2019","11/18/2019","NM","26 West Monroe Street","","3","0","0","8","0","Talbot","17980","Columbus, GA-AL","1/1/1891","1/1/1934","1/1/2017","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","","28386","24228","777","3381","0"
"9614","0","470434","2944706","The Peoples Bank of Red Level","Red Level","AL","36474","6/30/2019","11/18/2019","NM","29607 Main Street","RED LEVEL FINANCIAL CORPORATION","1","0","0","7","0","Covington","","","8/1/1914","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","","2039","1874","0","165","0"
"340","0","870539","1133174","The Peoples Bank, Biloxi, Mississippi","Biloxi","MS","39533","6/30/2019","11/18/2019","NM","Lameuse And Howard Avenues","PEOPLES FINANCIAL CORPORATION","19","0","0","4","0","Harrison","25060","Gulfport-Biloxi-Pascagoula, MS","4/13/1896","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","","54788","50857","1783","2148","7612"
"15046","9680","420644","2516998","The Peoples Community Bank","Mazomanie","WI","53560","6/30/2019","11/18/2019","NM","222 West Commercial Street","PEOPLES COMMUNITY BANCSHARES, INC., THE","6","0","0","2","0","Dane","31540","Madison, WI","11/28/1891","3/8/1935","12/31/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","","34128","21709","2879","9540","15010"
"4059","52099","942454","1066852","The Peoples National Bank of Checotah","Checotah","OK","74426","6/30/2019","11/18/2019","N","Broadway And Gentry","PEOPLES NATIONAL BANCSHARES OF CHECOTAH, INC.","3","0","0","7","1","Mcintosh","","","1/1/1911","1/1/1934","1/14/2016","Stock","0","0","OCC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","","14431","14431","0","0","2177"
"6649","0","484927","2293909","The Peoples National Bank of Mount Pleasant","Mount Pleasant","OH","43939","6/30/2019","11/18/2019","N","298 Union Street","PEOPLES BANCORP OF MT. PLEASANT, INC.","3","0","0","6","0","Jefferson","48260","Weirton-Steubenville, WV-OH","3/12/1903","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","25515","24525","556","434","0"
"30889","6068","943273","0","The Peoples Savings and Loan Company","West Liberty","OH","43357","6/30/2019","11/18/2019","SA","110 North Detroit Street","","2","0","0","5","0","Logan","","","1/1/1890","12/26/1956","7/21/2011","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","30379","29408","560","411","829"
"29975","4468","819172","0","The Peoples Savings Bank","Urbana","OH","43078","6/30/2019","11/18/2019","SA","10 Monument Square","","2","0","0","5","0","Champaign","","","1/1/1892","5/16/1938","1/29/2018","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","74269","68971","2702","2596","3413"
"9439","0","287922","3213892","The Peoples Savings Bank","New Matamoras","OH","45767","6/30/2019","11/18/2019","NM","710 Second Street","PSB HOLDINGS, INC.","3","0","0","7","0","Washington","","","7/11/1911","1/1/1934","4/15/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","17269","17269","0","0","15569"
"16744","0","741358","1059519","The Peoples State Bank","Cherryvale","KS","67335","6/30/2019","11/18/2019","NM","200 West Main Street","FIRST HOWARD BANKSHARES, INC.","1","0","0","2","1","Montgomery","","","1/1/1880","11/4/1948","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","","2735","2735","0","0","0"
"14113","12247","454546","1206676","The Peoples State Bank","Ellettsville","IN","47429","6/30/2019","11/18/2019","NM","601 East Temperance Street","ELLETTSVILLE BANCSHARES, INC.","13","0","0","4","1","Monroe","14020","Bloomington, IN","1/1/1904","3/26/1934","1/1/2019","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","","39626","20958","432","18236","16964"
"11722","15973","326344","0","The Peoples State Bank of Newton, Illinois","Newton","IL","62448","6/30/2019","11/18/2019","NM","104 West Washington Street","","9","0","0","2","0","Jasper","","","1/1/1875","1/1/1934","4/13/2018","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","","58150","52305","1621","4224","45018"
"3388","0","8462","2454773","The Perryton National Bank","Perryton","TX","79070","6/30/2019","11/18/2019","N","825 South Main Street","PERRYTON BANCSHARES, INC.","1","0","0","2","1","Ochiltree","","","1/1/1921","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","","9851","9796","55","0","2427"
"5317","0","257345","1210310","The Peshtigo National Bank","Peshtigo","WI","54157","6/30/2019","11/18/2019","N","250 French Street","PESHTIGO NATIONAL BANCORPORATION, INC.","5","0","0","2","1","Marinette","","","2/4/1901","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","","36927","35374","599","954","2684"
"35075","0","2796277","0","The Philadelphia Trust Company","Philadelphia","PA","19103","6/30/2019","11/18/2019","NM","1760 Market St., 2nd Fl.","","1","0","0","7","0","Philadelphia","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","4/1/1999","4/1/1999","3/31/2006","Stock","0","1","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","0","http://philadelphiatrust.com","501","501","0","0","0"
"58374","0","3489035","3812035","The Piedmont Bank","Norcross","GA","30092","6/30/2019","11/18/2019","NM","5100 Peachtree Parkway","PIEDMONT BANCORP, INC.","10","0","0","4","0","Gwinnett","12060","Atlanta-Sandy Springs-Roswell, GA","11/6/2006","11/6/2006","9/6/2017","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","","85792","52541","1389","31862","15271"
"9526","14789","674344","2514921","The Pineries Bank","Stevens Point","WI","54481","6/30/2019","11/18/2019","NM","3601 Main Street","PINERIES BANKSHARES, INC.","1","0","0","8","1","Portage","","","6/1/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","","38970","34195","1841","2934","12082"
"27847","384","643274","0","The Pioneer Savings Bank","Cleveland","OH","44102","6/30/2019","11/18/2019","NM","6701 Detroit Avenue","","1","0","0","8","0","Cuyahoga","17460","Cleveland-Elyria, OH","1/1/1922","6/2/1938","1/1/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","16016","16016","0","0","0"
"18089","0","300456","1058389","The Piqua State Bank","Piqua","KS","66761","6/30/2019","11/18/2019","NM","1356 Xylan Road","MY ANNS CORPORATION","3","0","0","2","0","Woodson","","","1/1/1910","10/6/1959","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","","2774","2774","0","0","0"
"34599","0","2649177","0","The Pitney Bowes Bank, Inc.","Salt Lake City","UT","84106","6/30/2019","11/18/2019","NM","1245 E Brickyard Rd, # 250","","1","0","0","4","0","Salt Lake","41620","Salt Lake City, UT","1/16/1998","1/16/1998","7/15/2019","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","0","","0","0","0","0","0"
"26393","1219","1000276","0","The Pittsfield Co-operative Bank","Pittsfield","MA","1201","6/30/2019","11/18/2019","SB","70 South Street","","4","0","0","5","0","Berkshire","38340","Pittsfield, MA","1/1/1889","10/8/1985","3/31/2006","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","","159986","136910","2232","20844","78483"
"18118","14590","302553","4552981","The Plains State Bank","Plains","KS","67869","6/30/2019","11/18/2019","NM","411 Grand Ave","PLAINS BANCSHARES, INC.","6","0","0","4","1","Meade","","","1/1/1906","11/25/1959","6/16/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","","43431","38436","1982","3013","27585"
"847","15579","8631","2728447","The Pleasants County Bank","Saint Marys","WV","26170","6/30/2019","11/18/2019","SM","215 Washington Street","PLEASANTS COUNTY BANKSHARES, INC.","2","0","0","8","0","Pleasants","","","12/21/1896","1/1/1934","10/10/2017","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","","16111","15911","200","0","261"
"11952","13741","851239","2152734","The Poca Valley Bank, Inc.","Walton","WV","25286","6/30/2019","11/18/2019","NM","7033 Charleston Road","POCA VALLEY BANKSHARES, INC., THE","7","0","0","4","0","Roane","","","9/24/1908","1/1/1934","9/20/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","","136856","130686","1293","4877","19134"
"16483","12976","808448","0","The Poplar Grove State Bank","Poplar Grove","IL","61065","6/30/2019","11/18/2019","NM","109 North State Street","","2","0","0","7","1","Boone","40420","Rockford, IL","9/14/1946","9/14/1946","6/30/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","","6511","6142","339","30","139"
"14999","16104","779641","0","The Port Austin State Bank","Port Austin","MI","48467","6/30/2019","11/18/2019","NM","62 East State Street","","1","0","0","8","1","Huron","","","1/1/1884","1/22/1935","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","","22032","21678","354","0","0"
