cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,scage,idscas,scaot,scspn,scfmn,scgnm,sccol,SCCPTG,SCCMOG
"2290","0","457220","0","The Farmers Savings Bank","Spencer","OH","44275","6/30/2019","11/18/2019","NM","111 West Main Street","","2","0","0","7","1","Medina","17460","Cleveland-Elyria, OH","1/1/1925","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.fsb-spencer.com","76314","0","","","76314","","0","0","0"
"17632","0","976954","0","The Farmers State Bank","Dwight","KS","66849","6/30/2019","11/18/2019","NM","624 Main Street","","1","0","0","2","0","Morris","","","1/1/1921","7/18/1956","6/24/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","","0","0","","","0","","0","0","0"
"404","12842","647759","1055539","The Farmers State Bank","Quinton","OK","74561","6/30/2019","11/18/2019","SM","1101 West Main Street","F.S.B. PROPERTIES, INC.","4","0","0","8","1","Pittsburg","","","3/8/1908","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","www.fsb1908.bank","10880","0","","","8600","","0","2280","0"
"8503","0","944748","1249187","The Farmers State Bank","Marcus","IA","51035","6/30/2019","11/18/2019","NM","106 E. Cedar St","WEST IOWA BANC CORP.","1","0","0","2","1","Cherokee","","","12/28/1928","1/1/1934","6/3/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","","8703","6737","","","231","","1735","0","0"
"14991","10240","370721","1071605","The Farmers State Bank","New Madison","OH","45346","6/30/2019","11/18/2019","NM","101 South Main Street","FSB FINANCIAL CORP","8","0","1","2","0","Darke","","","1/1/1919","1/17/1935","1/4/2012","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","WWW.MYFSB.BANK","11080","932","","","8705","0","1023","420","0"
"16941","0","72351","1250688","The Farmers State Bank","Wathena","KS","66090","6/30/2019","11/18/2019","NM","211 St Joseph Street","WATHENA BANCSHARES, INC.","1","0","0","2","1","Doniphan","41140","St. Joseph, MO-KS","5/3/1903","10/14/1950","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","","18181","2880","","","13649","","1652","0","0"
"13883","0","801056","1064689","The Farmers State Bank","Mcpherson","KS","67460","6/30/2019","11/18/2019","NM","2074 East Kansas Avenue","GALVA BANCSHARES, INC.","4","0","0","8","1","Mcpherson","","","10/9/1909","2/12/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","","21146","0","","","13265","","7881","0","0"
"15258","10927","863652","1717707","The Farmers State Bank","Holton","KS","66436","6/30/2019","11/18/2019","NM","209 Montana Avenue","FARMERS STATE BANKSHARES, INC.","1","0","0","2","0","Jackson","45820","Topeka, KS","10/30/1900","8/21/1935","8/16/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","","10504","125","","","4335","","6044","0","0"
"15853","0","652959","0","The Farmers State Bank","Fairview","KS","66425","6/30/2019","11/18/2019","NM","412 West Commercial Street","","1","0","0","2","1","Brown","","","9/14/1929","10/11/1941","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","","1050","1050","","","0","","0","0","0"
"11747","11417","481944","1099793","The Farmers State Bank and Trust Company","Jacksonville","IL","62650","6/30/2019","11/18/2019","NM","200 West State Street","FARMERS HOLDING COMPANY","2","0","0","4","0","Morgan","","","1/1/1910","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","","56448","20004","","","31594","","4850","0","0"
"18120","0","138051","0","The Farmers State Bank of Aliceville, Kansas","Westphalia","KS","66093","6/30/2019","11/18/2019","NM","305 Dobell Street","","3","0","0","2","0","Coffey","","","1/1/1908","11/30/1959","7/11/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","","3163","3163","","","0","","0","0","0"
"17629","0","1017854","1055865","The Farmers State Bank of Blue Mound","Blue Mound","KS","66010","6/30/2019","11/18/2019","NM","205 South Fifth Street","DALE SPRAGUE ENTERPRISES, INC.","3","0","0","2","1","Linn","28140","Kansas City, MO-KS","8/1/1913","7/12/1956","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","","1057","1057","","","0","","0","0","0"
"10407","0","621151","1062528","The Farmers State Bank of Brush","Brush","CO","80723","6/30/2019","11/18/2019","NM","200 Clayton Street","FIRST PIONEER BANK CORP.","3","0","0","2","0","Morgan","","","10/9/1915","1/1/1934","11/11/2009","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","15746","15746","","","0","","0","0","0"
"18101","0","14753","0","The Farmers State Bank of Bucklin, Kansas","Bucklin","KS","67834","6/30/2019","11/18/2019","NM","111 N Main St","","1","0","0","2","0","Ford","","","1/1/1909","10/15/1959","5/1/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","","1649","0","","","362","","1287","0","0"
"1867","13340","278256","1248836","The Farmers State Bank of Oakley, Kansas","Oakley","KS","67748","6/30/2019","11/18/2019","NM","100 Center Avenue","SECURITY BANCSHARES, INC.","1","0","0","2","0","Logan","","","3/17/1907","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","","10347","2869","","","2280","","3612","547","1039"
"6084","0","496957","0","The Farmers State Bank of Turton","Turton","SD","57477","6/30/2019","11/18/2019","NM","123 E. Center St.","","1","0","0","2","1","Spink","","","8/13/1915","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","2351","0","","","2351","","0","0","0"
"13033","12942","879747","1209284","The Farmers State Bank of Waupaca","Waupaca","WI","54981","6/30/2019","11/18/2019","SM","112 West Fulton Street","FARMERS STATE BANCORPORATION, INC.","4","0","0","8","0","Waupaca","","","1/11/1911","9/17/1935","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","","988","988","","","0","","0","0","0"
"15164","52779","615851","0","The Farmers State Bank of Westmoreland","Westmoreland","KS","66549","6/30/2019","11/18/2019","NM","307 Main Street","","3","0","0","2","0","Pottawatomie","31740","Manhattan, KS","1/1/1898","5/24/1935","11/8/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","","7415","7415","","","0","","0","0","0"
"6923","11584","976226","1076600","The Fauquier Bank","Warrenton","VA","20186","6/30/2019","11/18/2019","SM","10 Court House Square","FAUQUIER BANKSHARES, INC.","11","0","0","4","0","Fauquier","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","2/14/1902","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","57997","3809","","","19639","","18893","0","15656"
"6762","15828","488420","2355759","The Fayette County National Bank of Fayetteville","Fayetteville","WV","25840","6/30/2019","11/18/2019","N","101 N. Court St","FCNB BANCORP, INC.","3","0","0","5","0","Fayette","13220","Beckley, WV","6/1/1900","1/1/1934","6/1/2010","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.fcnbonline.com","19624","19624","","","0","","0","0","0"
"35518","16195","2806877","4267463","The Federal Savings Bank","Chicago","IL","60607","6/30/2019","11/18/2019","SA","300 N Elizabeth St, Fl 3e","NATIONAL BANCORP HOLDINGS, INC.","2","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","7/3/2000","7/3/2000","3/28/2015","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","thefederalsavingsbank.com","783","0","","","783","0","0","0","0"
"11507","12777","584920","1249002","The Fidelity Bank","Fuquay Varina","NC","27526","6/30/2019","11/18/2019","NM","100 South Main Street","FIDELITY BANCSHARES (N.C.), INC.","53","0","1","4","0","Wake","39580","Raleigh, NC","1/1/1909","1/1/1934","12/4/2015","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Raleigh","Richmond","Northeastern","Southeast","0","0","","558968","202197","","","333917","6863","15991","0","0"
"11868","11124","1007819","2858773","The Fidelity Deposit and Discount Bank","Dunmore","PA","18512","6/30/2019","11/18/2019","NM","Blakely And Drinker Streets","FIDELITY D&D BANCORP, INC.","13","0","0","4","0","Lackawanna","42540","Scranton-Wilkes-Barre-Hazleton, PA","5/11/1903","1/1/1934","3/17/2017","Stock","0","1","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","http://www.bankatfidelity.com","136094","6131","","","126923","3040","0","0","0"
"10920","9668","638850","1060234","The Fidelity State Bank and Trust Company","Dodge City","KS","67801","6/30/2019","11/18/2019","SM","510 North Second Avenue","FIDELITY BANC CORPORATION, DODGE CITY, KANSAS","3","0","0","2","0","Ford","","","1/2/1933","1/1/1934","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.fidelitybankdc.com","10693","10682","","","11","0","0","0","0"
"16082","10825","696551","1123858","The First and Farmers Bank","Portland","ND","58274","6/30/2019","11/18/2019","NM","509 Parke Avenue","FULL SERVICE INSURANCE AGENCY, INC.","2","0","0","2","0","Traill","","","1/1/1886","8/30/1943","5/24/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.ffbnk.com","2903","0","","","251","","2652","0","0"
"22918","11070","223322","1988646","The First Bank and Trust Company","Lebanon","VA","24266","6/30/2019","11/18/2019","SM","359 West Main Street","FIRST BANCORP, INC.","27","0","1","2","0","Russell","","","8/3/1979","8/3/1979","1/1/2012","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","http://www.firstbank.com","23114","3718","","","11788","7608","0","0","0"
"3818","0","303747","1097678","The First Bank and Trust Company of Murphysboro","Murphysboro","IL","62966","6/30/2019","11/18/2019","NM","1403 Walnut Street","FIRST OF MURPHYSBORO CORP.","2","0","0","4","0","Jackson","16060","Carbondale-Marion, IL","1/1/1889","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","","12468","9077","","","3391","","0","0","0"
"5336","10712","143952","1128639","The First Bank of Baldwin","Baldwin","WI","54002","6/30/2019","11/18/2019","SM","990 Main Street","BALDWIN BANCSHARES, INC.","4","0","0","2","1","Saint Croix","33460","Minneapolis-St. Paul-Bloomington, MN-WI","9/23/1883","1/1/1934","4/7/2015","Stock","0","0","FED","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","","14237","4276","","","6452","","1347","1485","677"
"3133","0","871956","1107492","The First Bank of Celeste","Celeste","TX","75423","6/30/2019","11/18/2019","NM","301 N. Hwy 69","METROPLEX NORTH BANCSHARES, INC.","1","0","0","7","1","Hunt","19100","Dallas-Fort Worth-Arlington, TX","1/1/1900","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","12426","2001","","","6403","","4022","0","0"
"58307","0","3466988","4894588","The First Bank of Greenwich","Cos Cob","CT","6807","6/30/2019","11/18/2019","NM","444 East Putnam Avenue","FIRST GREENWICH FINANCIAL, INC.","3","0","1","4","0","Fairfield","14860","Bridgeport-Stamford-Norwalk, CT","12/20/2006","12/20/2006","2/11/2015","Stock","0","0","FDIC","DIF","New York","NEW YORK","Hartford","New York","Northeastern","Northeast","0","1","","14325","6168","","","7239","","918","0","0"
"1165","0","918150","0","The First Bank of Okarche","Okarche","OK","73762","6/30/2019","11/18/2019","NM","203 Oklahoma Avenue","","1","0","0","2","1","Canadian","36420","Oklahoma City, OK","10/28/1892","1/1/1934","1/18/2017","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","","30370","4500","","","729","","25141","0","0"
