cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,uc,ucloc,uccrcd,uccomre,uccomres,uccomreu,ucsc,ucother,ucover1,sclent,othoffbs,partconv,partacqu
"321","0","725741","1119057","Holmes County Bank & Trust Company","Lexington","MS","39095","6/30/2019","11/18/2019","NM","316 Court Square","HOLMES COUNTY CAPITAL CORPORATION","4","0","0","7","1","Holmes","27140","Jackson, MS","1/1/1932","1/1/1934","5/29/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","","5392","0","0","1055","1055","0","","4337","0","0","0","",""
"4664","52228","840251","1141722","Home Bank and Trust Company","Eureka","KS","67045","6/30/2019","11/18/2019","NM","217 North Main Street","GREENWOOD COUNTY FINANCIAL SERVICES, INC.","6","0","0","4","1","Greenwood","","","8/4/1904","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","","7993","1359","0","1932","1932","0","","4702","1359","0","0","",""
"5629","0","596642","3029196","Home Bank of Arkansas","Portland","AR","71663","6/30/2019","11/18/2019","NM","113 Highway 165 South","PEOPLES HOME HOLDING, INC","5","0","0","4","0","Ashley","","","1/23/1908","1/1/1934","2/25/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","http://www.homebankofar.com","4783","173","0","2696","2696","0","0","1914","0","0","0","",""
"26271","15532","118660","0","Home Bank of California","San Diego","CA","92123","6/30/2019","11/18/2019","NM","4493 Ruffin Road","","1","0","0","4","1","San Diego","41740","San Diego-Carlsbad, CA","10/31/1981","6/3/1985","3/16/2018","Stock","0","0","FDIC","DIF","San Francisco","KANSAS CITY","Orange","San Francisco","Western","Western","0","1","","0","0","0","0","0","0","","0","0","0","0","",""
"29881","4255","1015270","0","Home Bank SB","Martinsville","IN","46151","6/30/2019","11/18/2019","SA","59 West Washington Street","","5","0","0","8","0","Morgan","26900","Indianapolis-Carmel-Anderson, IN","1/1/1890","1/4/1955","7/21/2011","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.homebanksb.com","39986","24738","0","8121","8063","58","","7127","37787","0","45","",""
"28094","890","929978","3851191","Home Bank, National Association","Lafayette","LA","70508","6/30/2019","11/18/2019","N","503 Kaliste Saloom","HOME BANCORP, INC.","40","0","1","4","0","Lafayette","29180","Lafayette, LA","1/1/1908","4/5/1935","12/6/2017","Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.home24bank.com","425672","70443","20850","201673","201673","0","0","132706","135173","0","50000","",""
"9196","13733","138556","2525048","Home Banking Company","Selmer","TN","38375","6/30/2019","11/18/2019","NM","795 Poplar Avenue","HOME BANCSHARES, INC.","5","0","1","7","0","Mcnairy","","","3/15/1915","1/1/1934","5/6/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Southeast","0","1","","4805","906","0","1911","1911","0","","1988","1222","0","0","",""
"8884","11575","852357","1056910","Home Exchange Bank","Jamesport","MO","64648","6/30/2019","11/18/2019","NM","220 South Broadway","COUNTRY BANCSHARES, INC.","3","0","0","2","1","Daviess","","","5/29/1925","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","12976","36","0","1076","1076","0","","11864","6783","0","0","",""
"27654","57","804374","4253121","Home Federal Bank","Shreveport","LA","71105","6/30/2019","11/18/2019","SA","222 Florida St","HOME FEDERAL BANCORP, INC. OF LOUISIANA","8","0","0","4","0","Caddo","43340","Shreveport-Bossier City, LA","1/1/1924","11/17/1934","12/8/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","","49563","8981","0","21831","21830","1","","18751","0","0","27652","",""
"31236","6586","902672","3066977","Home Federal Bank Corporation","Middlesboro","KY","40965","6/30/2019","11/18/2019","NM","1602-08 E. Cumberland Ave.","HFB FINANCIAL CORPORATION","6","0","1","4","0","Bell","","","1/1/1920","6/19/1961","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","","26786","12835","0","9732","9732","0","","4219","20630","0","0","",""
"34652","14725","2728746","3838259","Home Federal Bank of Hollywood","Hallandale Beach","FL","33009","6/30/2019","11/18/2019","SA","900 North Federal Highway","HOME BANCGROUP, INC.","1","0","0","4","0","Broward","33100","Miami-Fort Lauderdale-West Palm Beach, FL","9/8/1998","9/8/1998","7/21/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","","0","0","0","0","0","0","","0","0","0","0","",""
"29683","3879","105473","0","Home Federal Bank of Tennessee","Knoxville","TN","37901","6/30/2019","11/18/2019","SA","515 Market Street","","23","0","0","9","0","Knox","28940","Knoxville, TN","6/15/1936","6/15/1936","7/21/2011","Non-Stock","0","1","OCC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.homefederalbanktn.com","357953","76719","0","79817","72771","7046","5000","196417","343196","0","0","",""
"31774","7450","582878","0","Home Federal Savings and Loan Association","Bamberg","SC","29003","6/30/2019","11/18/2019","SA","2990 Main Highway","","1","0","0","5","0","Bamberg","","","1/1/1920","1/16/1976","7/21/2011","Non-Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","","2001","1441","0","393","393","0","","167","0","0","500","",""
"29476","3519","317379","0","Home Federal Savings and Loan Association of Grand Island","Grand Island","NE","68801","6/30/2019","11/18/2019","SA","221 South Locust Street","","7","0","0","4","0","Hall","24260","Grand Island, NE","6/1/1935","7/5/1935","1/1/2016","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","www.homefederalne.com","32375","7842","0","10258","10258","0","","14275","14855","0","0","",""
"28349","1412","71073","3828634","Home Federal Savings and Loan Association of Niles","Niles","OH","44446","6/30/2019","11/18/2019","SA","55 North Main Street","FIRST NILES FINANCIAL, INC.","1","0","0","5","0","Trumbull","49660","Youngstown-Warren-Boardman, OH-PA","1/1/1897","7/12/1935","12/1/2016","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","6460","1638","0","1388","1388","0","","3434","6460","0","0","",""
"29042","2818","796572","2500719","Home Federal Savings Bank","Rochester","MN","55901","6/30/2019","11/18/2019","SA","1016 Civic Center Drive","HMN FINANCIAL, INC.","14","0","1","4","0","Olmsted","40340","Rochester, MN","7/1/1934","10/11/1934","4/8/2016","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","148500","44526","931","37307","36425","882","","65736","29193","0","0","",""
"27417","12504","724904","5278411","Home Loan Investment Bank, F.S.B.","Warwick","RI","2886","6/30/2019","11/18/2019","SA","1 Home Loan Plaza, Suite 3","JAMESTOWN TRUST#3","3","0","0","6","1","Kent","39300","Providence-Warwick, RI-MA","1/1/1979","12/30/1994","9/4/2013","Stock","0","0","OCC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","","8335","0","0","8335","8335","0","","0","0","0","0","",""
"90040","0","499154","0","Home Loan State Bank","Grand Junction","CO","81501","6/30/2019","11/18/2019","NM","205 N. 4th Street","","2","0","0","4","0","Mesa","24300","Grand Junction, CO","12/16/1960","9/28/1987","5/29/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","20635","3349","0","4281","4281","0","","13005","4447","0","16000","",""
"6680","0","79127","0","Home National Bank","Racine","OH","45771","6/30/2019","11/18/2019","N","209 Third Street","","3","0","0","6","1","Meigs","","","4/10/1910","1/1/1934","6/2/2010","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.homenatlbank.com","1981","0","0","1132","1132","0","0","849","1608","0","0","",""
"27898","508","612878","0","Home Savings and Loan Association of Carroll County, F.A.","Norborne","MO","64668","6/30/2019","11/18/2019","SA","210 E Second Street","","2","0","0","6","0","Carroll","","","1/1/1919","3/1/1954","7/1/2017","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","","1076","462","0","217","217","0","","397","94","0","0","",""
"30248","5042","255873","4522199","Home Savings Bank","Madison","WI","53703","6/30/2019","11/18/2019","SB","3762 E. Washington Avenue","HOME BANCORP WISCONSIN, INC.","4","0","0","4","0","Dane","31540","Madison, WI","1/1/1895","12/1/1944","6/28/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","","14383","10069","579","1197","1197","0","","2538","13691","0","0","",""
"26798","9457","460770","1480560","Home Savings Bank","Salt Lake City","UT","84165","6/30/2019","11/18/2019","NM","3539 South Main Street","HOME CREDIT CORPORATION","1","0","0","4","0","Salt Lake","41620","Salt Lake City, UT","1/1/1979","10/3/1986","7/1/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","0","1","","8072","0","0","8004","8004","0","","68","6674","0","0","",""
"35385","0","932277","3831250","Home Savings Bank","Youngstown","OH","44503","6/30/2019","11/18/2019","NM","275 West Federal Street","UNITED COMMUNITY FINANCIAL CORPORATION","35","0","1","4","0","Mahoning","49660","Youngstown-Warren-Boardman, OH-PA","10/3/2000","10/3/2000","4/13/2017","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","0","www.homesavings.com","605707","137609","0","233895","233895","0","0","234203","392788","0","0","",""
"28246","1227","765877","0","Home Savings Bank","Chanute","KS","66720","6/30/2019","11/18/2019","SA","214 N. Lincoln Ave.","","1","0","0","5","0","Neosho","","","1/1/1886","12/14/1938","7/21/2011","Non-Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","0","1","","4303","0","0","955","955","0","","3348","0","0","0","",""
"30176","4893","868572","0","Home Savings Bank of Wapakoneta","Wapakoneta","OH","45895","6/30/2019","11/18/2019","NM","1 South Blackhoof Street","","1","0","0","5","0","Auglaize","","","11/24/1941","11/24/1941","2/15/2019","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","","5701","4306","0","1016","1016","0","","379","0","0","0","",""
"31723","7384","33370","0","Home Savings Bank, FSB","Ludlow","KY","41016","6/30/2019","11/18/2019","SA","202 Elm Street","","1","0","0","8","0","Kenton","17140","Cincinnati, OH-KY-IN","1/1/1941","1/10/1975","7/21/2011","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","","878","604","0","274","274","0","","0","0","0","0","",""
"14867","10587","653947","1205905","Home State Bank","Jefferson","IA","50129","6/30/2019","11/18/2019","NM","115 West State Street","GREENE INVESTMENT CO.","1","0","0","2","1","Greene","","","1/1/1934","11/10/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.hsbankiowa.com","45566","1563","0","7942","7942","0","","36061","0","0","20500","",""
"966","0","472045","1207758","Home State Bank","Royal","IA","51357","6/30/2019","11/18/2019","NM","Third And Main","ROYAL BANCSHARES, INC.","1","0","0","2","1","Clay","","","4/12/1915","1/1/1934","1/10/2017","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","","7197","0","0","0","0","0","","7197","0","0","0","",""
"9745","0","983550","1125553","Home State Bank","Litchfield","MN","55355","6/30/2019","11/18/2019","NM","1435 East Highway 12","KANDIYOHI BANCSHARES, INC.","4","0","0","4","1","Meeker","","","3/23/1926","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.hsbofmn.com","27067","3984","0","3985","3985","0","0","19098","0","0","0","",""
"12815","12535","696430","1209181","Home State Bank, National Association","Crystal Lake","IL","60014","6/30/2019","11/18/2019","N","40 Grant Street","HOME STATE BANCORP, INC.","8","0","0","4","1","Mchenry","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1915","1/1/1934","7/20/2011","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","","75007","18419","0","16020","16020","0","","40568","6731","0","911","",""
"14492","15595","697156","1094480","HomeBank","Palmyra","MO","63461","6/30/2019","11/18/2019","NM","400 South Main Street","BYRON B. WEBB, INC.","7","0","1","2","1","Marion","","","6/1/1934","6/20/1934","10/31/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","","33849","2730","0","8925","8925","0","","22194","7102","0","0","",""
"17094","0","522669","4276344","HomeBank Texas","Seagoville","TX","75159","6/30/2019","11/18/2019","NM","601 North Highway 175","MTA BANCSHARES, INC.","4","0","0","4","1","Dallas","19100","Dallas-Fort Worth-Arlington, TX","4/7/1952","4/7/1952","8/3/2011","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","21368","0","0","10218","10218","0","","11150","7440","0","0","",""
"57632","0","3223408","0","Homeland Community Bank","Mcminnville","TN","37110","6/30/2019","11/18/2019","NM","900 North Chancery Street","","3","0","0","4","0","Warren","","","11/24/2003","11/24/2003","5/6/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","","9829","5","0","6205","6205","0","","3619","0","0","0","",""
"32459","8286","251978","3816547","Homeland Federal Savings Bank","Columbia","LA","71418","6/30/2019","11/18/2019","SA","7840 Us Highway 165 South","HOMELAND BANCSHARES, INC.","4","0","0","4","1","Caldwell","","","3/12/1986","3/18/1986","7/21/2011","Stock","0","0","OCC","DIF","Dallas","DALLAS","Shreveport","Dallas","Southern","Western","0","1","","6876","710","0","6160","6160","0","","6","0","0","0","",""
"11466","0","747051","1095870","HomePride Bank","Mansfield","MO","65704","6/30/2019","11/18/2019","NM","110 East Commercial","BANC 60, INC.","5","0","0","5","1","Wright","","","3/3/1892","1/1/1934","10/13/2011","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","http://www.homepridebank.com","5591","41","0","1234","1234","0","0","4316","2872","0","4000","",""
"16375","9073","300036","1209088","HomeStar Bank and Financial Services","Manteno","IL","60950","6/30/2019","11/18/2019","NM","303 Section Line Road","HOMESTAR FINANCIAL GROUP, INC.","5","0","0","4","0","Kankakee","28100","Kankakee, IL","2/23/1946","2/23/1946","10/18/2019","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","","31237","12793","0","4671","4671","0","","13773","14498","0","0","",""
"11482","0","140157","1055696","Homestead Bank","Cozad","NE","69130","6/30/2019","11/18/2019","NM","915 Meridian Avenue","C.S.B. CO.","8","0","0","2","0","Dawson","","","1/1/1905","1/1/1934","3/1/2011","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","","37257","870","0","852","852","0","","35535","926","0","0","",""
"28667","18109","132778","0","Homestead Savings Bank","Albion","MI","49224","6/30/2019","11/18/2019","SA","415 South Superior Street","","4","0","0","5","0","Calhoun","12980","Battle Creek, MI","1/1/1889","2/25/1939","7/21/2011","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","0","1","","3708","992","0","0","0","0","","2716","4789","0","0","",""
"32489","8324","258771","3843507","HomeStreet Bank","Seattle","WA","98101","6/30/2019","11/18/2019","NM","601 Union St., Suite 2000","HOMESTREET, INC.","76","0","1","4","0","King","42660","Seattle-Tacoma-Bellevue, WA","8/18/1986","8/18/1986","3/25/2019","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","0","WWW.HOMESTREET.COM","1338763","503700","0","531452","526835","4617","0","303611","327366","0","1817","",""
"31028","6278","788773","3800797","HomeTown  Bank","Redwood Falls","MN","56283","6/30/2019","11/18/2019","NM","1000 East Cook St","REDWOOD FINANCIAL, INC.","11","0","0","4","0","Redwood","","","1/1/1924","9/22/1958","12/28/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","","46966","10324","0","5342","5342","0","","31300","0","0","0","",""
"12781","13928","63742","2628453","Hometown Bank","Fond Du Lac","WI","54935","6/30/2019","11/18/2019","NM","80 Sheboygan Street","HOMETOWN BANCORP, LTD.","11","0","0","4","0","Fond Du Lac","22540","Fond du Lac, WI","1/1/1907","1/1/1934","1/25/2019","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","","67598","16891","1096","11485","11485","0","","38126","47013","0","3200","",""
