cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"8851","0","286457","4792022","Park State Bank","Duluth","MN","55806","6/30/2019","11/18/2019","NM","2630 West Superior Street","PARK FINANCIAL GROUP, INC.","5","0","0","4","0","Saint Louis","20260","Duluth, MN-WI","6/28/1916","1/1/1934","7/24/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","117997","487","118484","0","118484","79949","79949","6089","31211","19664","11547","6542","36107","0","","0","35123","","3322","0","197","221","2904","90","","65","25","0","0","0","","0","0","3150","2939","487",""
"19381","10599","480059","0","Park State Bank & Trust","Woodland Park","CO","80863","6/30/2019","11/18/2019","NM","710 W Hwy 24","","1","0","0","4","1","Teller","17820","Colorado Springs, CO","3/1/1965","3/1/1965","6/5/2007","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.psbtrust.com","65909","769","66678","0","66678","64254","64254","16201","19804","14610","5194","1989","24782","1478","","0","1295","","1101","0","54","285","762","28","","0","28","0","0","0","","624","248","9558","6643","769",""
"34888","0","2764212","3347292","Parke Bank","Sewell","NJ","8080","6/30/2019","11/18/2019","NM","601 Delsea Drive","PARKE BANCORP, INC","8","0","1","4","0","Gloucester","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/28/1999","1/28/1999","1/1/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","1","www.parkebank.com","1289672","20290","1309962","0","1309962","1260522","1260522","199965","420909","131432","289477","59611","575975","4062","","0","23649","0","13426","0","191","0","13235","12365","","0","12362","3","0","389","0","17841","17310","38391","161574","14771",""
"58796","0","3688043","3694026","Parkside Financial Bank & Trust","Clayton","MO","63105","6/30/2019","11/18/2019","NM","8112 Maryland Ave, # 101","PARKSIDE FINANCIAL, INC.","1","0","0","4","0","Saint Louis","41180","St. Louis, MO-IL","4/23/2008","4/23/2008","4/23/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","","385590","7525","393115","0","393115","138587","138587","17288","93664","45499","48165","7301","20334","0","","0","204687","","381","0","294","0","87","49460","","0","49460","0","0","0","","0","0","3394","13894","5730",""
"19008","15641","1001639","1200692","Parkway Bank and Trust Company","Harwood Heights","IL","60656","6/30/2019","11/18/2019","NM","4800 North Harlem Avenue","PARKWAY BANCORP, INC.","32","0","1","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/22/1964","1/22/1964","7/22/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.parkwaybank.com","1993107","29773","2022880","0","2022880","1794590","1794590","132219","1119754","63314","1056440","491792","50825","0","","0","225678","0","1800","0","0","0","1800","812","","467","345","0","0","25841","0","49987","49148","16681","115538","28342",""
"15729","12410","335346","1129494","Partners Bank","Helena","AR","72342","6/30/2019","11/18/2019","NM","302 Cherry Street","HELENA BANCSHARES, INC.","6","0","0","2","0","Phillips","","","4/1/1940","4/1/1940","7/15/2019","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Western","0","1","","99561","1803","101364","0","101364","44279","44279","5704","27598","14327","13271","0","5832","5145","","29869","24794","","1460","0","0","191","1269","962","","610","352","0","0","0","","155","155","194","5510","1615",""
"58588","0","3655933","0","Partners Bank of California","Mission Viejo","CA","92691","6/30/2019","11/18/2019","NM","27201 Puerta Real, # 160","","2","0","0","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","11/16/2007","11/16/2007","7/15/2019","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","","233106","3550","236656","267","236923","191848","191848","16636","135116","57357","77759","12430","27666","0","","0","44258","","153","0","90","0","63","664","","0","664","0","0","3901","","0","0","10593","6043","3029",""
"12513","10502","114149","1138713","Partners Bank of Wisconsin","Marshfield","WI","54449","6/30/2019","11/18/2019","NM","907 North Central","STRATFORD BANCSHARES, INC.","3","0","0","4","0","Wood","","","6/13/1908","1/1/1934","6/19/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Chicago","Central","Central","0","1","","139842","2032","141874","0","141874","97671","97671","4813","35580","29006","6574","4908","37432","14938","","6674","28209","","4445","130","40","2190","2085","4875","","4870","5","0","0","0","","535","535","3154","1659","1975",""
"10007","12896","284248","3552724","Partnership Bank","Cedarburg","WI","53012","6/30/2019","11/18/2019","NM","W61 N529 Washington Avenue","PARTNERSHIP COMMUNITY BANCSHARES, INC.","5","0","0","4","0","Ozaukee","33340","Milwaukee-Waukesha-West Allis, WI","3/1/1894","1/1/1934","7/11/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","","277479","2286","279765","0","279765","235386","235386","25422","92423","56654","35769","27926","74343","15272","","2980","35748","","1317","0","257","148","912","4333","","269","36","4028","0","0","","1157","1157","5709","19713","2286",""
"14134","10324","300009","2337081","Passumpsic Savings Bank","Saint Johnsbury","VT","5819","6/30/2019","11/18/2019","SB","497 Railroad Street","PASSUMPSIC BANCORP","12","0","1","6","0","Caledonia","","","2/24/1853","3/31/1934","11/1/2016","Stock","0","1","FDIC","DIF","New York","NEW YORK","Springfield Ma","Boston","Northeastern","Northeast","0","1","","537439","5855","543294","0","543294","411459","411459","8367","116291","75945","40346","2743","282544","1514","","408","28674","","79804","0","5","76418","3381","22950","","22925","25","0","0","28699","","974","0","1932","6435","5855",""
"57497","0","729310","2596776","Pathfinder Bank","Oswego","NY","13126","6/30/2019","11/18/2019","NM","214 West First Street","PATHFINDER BANCORP, INC.","11","0","0","4","0","Oswego","45060","Syracuse, NY","10/25/2002","10/25/2002","5/31/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.PATHFINDERBANK.com","685008","7825","692833","0","692833","488143","488143","38712","168491","105749","62742","15395","265089","456","","239","144819","0","50659","0","388","37060","13211","8973","","6000","1837","1136","0","0","0","2834","2021","3966","34746","7825",""
"1992","53533","73554","3304361","Pathway Bank","Cairo","NE","68824","6/30/2019","11/18/2019","NM","306 High Street","PATHWAY BANCORP","4","0","0","2","0","Hall","24260","Grand Island, NE","1/1/1910","1/1/1934","5/27/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","","128204","2565","130769","0","130769","76196","76196","3472","13112","12702","410","27","8006","51579","","40780","11443","","2272","0","7","1566","699","79","","0","79","0","0","0","","0","0","265","3207","1919",""
"57416","0","3120646","1135374","Patriot Bank","Millington","TN","38053","6/30/2019","11/18/2019","SM","8376 Highway 51 North","SECURITY BANCORP OF TENNESSEE, INC.","9","0","0","4","0","Shelby","32820","Memphis, TN-MS-AR","10/9/2002","10/9/2002","4/1/2019","Stock","0","0","FED","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Southeast","0","1","www.patriot-bank.com","167349","2361","169710","0","169710","141433","141433","22075","59710","6676","53034","395","51425","7828","","5817","14005","","7939","0","1911","1748","4280","516","","516","0","0","0","0","","0","0","14165","7910","2361",""
"33928","0","2236821","4132169","Patriot Bank, National Association","Stamford","CT","6901","6/30/2019","11/18/2019","N","900 Bedford Street","PNBK SPONSOR LLC","9","0","1","4","0","Fairfield","14860","Bridgeport-Stamford-Norwalk, CT","8/31/1994","8/31/1994","5/11/2018","Stock","0","0","OCC","DIF","New York","NEW YORK","Hartford","New York","Northeastern","Northeast","0","1","","807602","8458","816060","0","816060","578128","578128","75321","255332","82085","173247","31620","215855","0","","10","169889","","68011","572","428","236","66775","21","","0","21","0","0","0","","10963","9984","25371","49950","8469",""
"58133","0","3437166","0","Patriot Community Bank","Woburn","MA","1801","6/30/2019","11/18/2019","SM","237 Lexington Street","","1","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","4/3/2006","4/3/2006","1/6/2012","Stock","0","1","FED","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.patriotcb.com","144455","1554","146009","0","146009","136562","136562","28431","44984","15768","29216","9899","53248","0","","0","9360","","87","0","0","0","87","0","","0","0","0","0","0","","2969","2969","19989","8442","1605",""
"18019","53341","297051","1057896","Patriots Bank","Garnett","KS","66032","6/30/2019","11/18/2019","NM","131 East Fourth Avenue","GARNETT BANCSHARES, INC.","6","0","0","4","1","Anderson","","","1/1/1899","6/4/1959","1/13/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","","92571","933","93504","1","93505","76717","76717","3604","43979","32963","11016","0","19232","9902","","3778","7554","","2793","0","0","1078","1715","2663","","0","2628","35","0","0","","2478","2254","1381","2223","933",""
"12609","12689","85931","3631469","Patterson State Bank","Patterson","LA","70392","6/30/2019","11/18/2019","NM","1130 Highway 90 West","PATTERSON BANCSHARES, INC.","3","0","0","5","0","Saint Mary","","","1/1/1925","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","","153608","2174","155782","0","155782","133861","133861","9696","20895","14252","6643","646","102624","0","","0","12257","","5217","0","784","455","3978","4447","","0","0","4447","0","0","","319","0","5440","4256","1705",""
"24303","0","500658","1131899","Pavillion Bank","Richardson","TX","75080","6/30/2019","11/18/2019","NM","1200 W Campbell Road","AMTEX BANCSHARES, INC.","1","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","1/17/1983","1/17/1983","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","54732","624","55356","143","55499","49370","49370","25537","6609","5484","1125","0","17224","0","","0","5137","","877","0","0","517","360","115","","0","115","0","0","0","","0","0","14937","10600","631",""
"9313","9854","148715","1134283","PBK BANK, INC.","Stanford","KY","40484","6/30/2019","11/18/2019","NM","120 Frontier Boulevard","COMMUNITY BANCSHARES, INC.","6","0","0","8","0","Lincoln","","","1/1/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","","83483","1012","84495","0","84495","71326","71326","3695","20648","11378","9270","953","28969","17061","","2455","3234","","6822","0","30","3113","3679","658","","562","96","0","0","0","","1117","1117","2005","1690","926",""
"14522","0","188449","1200049","PCSB Bank","Clarinda","IA","51632","6/30/2019","11/18/2019","NM","120 East Washington St","WHITMORE COMPANY, INC.","7","0","0","2","1","Page","","","1/1/1866","6/28/1934","7/1/2013","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Chicago","Western","Western","0","1","www.wearepcsb.com","168747","1834","170581","0","170581","95399","95399","1675","19472","8116","11356","0","23507","50745","","39050","26407","","9148","0","42","7946","1160","577","","0","577","0","0","0","","1284","1284","1653","22","1834",""
"15995","0","24006","5079476","PCSB Bank","Brewster","NY","10509","6/30/2019","11/18/2019","NM","2477 Route 6","PCSB FINANCIAL CORPORATION","16","0","0","4","0","Putnam","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1871","7/1/1943","12/31/2018","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","","1087278","5664","1092942","0","1092942","1014066","1014066","24370","552439","93188","459251","136724","300533","0","","0","75286","0","315","0","16","60","239","3276","","2775","501","0","0","7094","0","2909","2695","8605","15765","5664",""
"57923","0","3348468","5010479","Peach State Bank & Trust","Gainesville","GA","30501","6/30/2019","11/18/2019","NM","325 Washington Street","PEACH STATE BANCSHARES, INC.","2","0","0","4","0","Hall","23580","Gainesville, GA","4/27/2005","4/27/2005","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","","174219","2164","176383","232","176615","144689","144689","28690","57860","33239","24621","6567","46700","4872","","0","23481","","8445","0","143","415","7887","0","","0","0","0","0","0","","0","0","7185","21505","2145",""
"11035","0","236706","2651590","Peapack-Gladstone Bank","Bedminster","NJ","7921","6/30/2019","11/18/2019","SM","500 Hills Drive Suite 300","PEAPACK-GLADSTONE FINANCIAL CORPORATION","20","0","0","4","0","Somerset","35620","New York-Newark-Jersey City, NY-NJ-PA","9/21/1921","1/1/1934","4/11/2013","Stock","0","1","FED","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.pgbank.com","3992817","39791","4032608","0","4032608","3072295","3072295","3125","1267356","249421","1017935","1129476","672195","143","","0","695563","0","38067","0","37577","21","469","226683","","13446","28684","184553","0","0","0","3772","0","3000","125","39791",""
"18132","0","723868","2184043","Pearland State Bank","Pearland","TX","77581","6/30/2019","11/18/2019","NM","2301 North Main Street","COASTAL BANCSHARES, INC.","1","0","0","5","1","Brazoria","26420","Houston-The Woodlands-Sugar Land, TX","1/6/1960","1/6/1960","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","","45022","508","45530","0","45530","38759","38759","7424","22897","17449","5448","0","8438","0","","0","5384","","1376","0","20","153","1203","11","","0","11","0","0","0","","33","33","2150","5274","508",""
"35005","0","2760102","2909554","PEDESTAL BANK","Houma","LA","70360","6/30/2019","11/18/2019","NM","1300 West Tunnell Boulevard","PEDESTAL BANCSHARES, INC.","23","0","0","4","1","Terrebonne","26380","Houma-Thibodaux, LA","1/11/1999","1/11/1999","2/20/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://WWW.PEDESTAL.BANK","855060","11810","866870","0","866870","596422","596422","102247","274616","134600","140016","12601","199734","7224","","7633","230403","0","31449","1774","4183","4485","21007","964","","0","698","266","0","1780","0","269","144","17313","84934","11355",""
"29582","3697","515979","0","Pee Dee Federal Savings Bank","Marion","SC","29571","6/30/2019","11/18/2019","SA","106 East Court Street","","1","0","0","7","0","Marion","","","12/11/1935","12/11/1935","7/21/2011","Non-Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","","10670","873","11543","0","11543","5357","5357","90","2554","477","2077","110","2539","64","","0","4029","","2157","0","0","586","1571","0","","0","0","0","0","0","","0","0","0","90","197",""
"58483","0","3465392","0","Pegasus Bank","Dallas","TX","75209","6/30/2019","11/18/2019","NM","4515 W. Mockingbird Lane","","4","0","0","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","1/24/2007","1/24/2007","6/29/2018","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.pegasusbankdallas.com","379162","3157","382319","0","382319","213886","213886","58543","71763","24063","47700","1516","81879","185","","0","143233","0","24044","0","12022","668","11354","1156","","0","1156","0","0","11942","0","0","0","20383","38160","3157",""
"6176","0","370020","3137082","Pendleton Community Bank, Inc.","Franklin","WV","26807","6/30/2019","11/18/2019","NM","128 North Main Street","ALLEGHENY BANCSHARES, INC.","6","0","1","4","0","Pendleton","","","10/5/1925","1/1/1934","9/30/2019","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","","249241","2825","252066","0","252066","204620","204620","34512","34171","15069","19102","5625","105378","24934","","4272","20119","","11708","0","176","7515","4017","11347","","4883","6464","0","0","0","","4249","3073","6166","28346","2825",""
