cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,eqcprev,eqcrest,netinc,eqcstkrx,eqctrstx,eqcmrg,eqcdivp,eqcdivc,eqccompi,eqcbhctr,eq
"9733","0","58355","4203425","Vantage Bank","Kent","MN","56553","6/30/2019","11/18/2019","NM","202 Main St","MINNDAK BANCSHARES, INC.","2","0","0","4","1","Wilkin","","","7/14/1902","1/1/1934","11/30/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","2767","0","93","0","0","0","0","52","0","0","2808"
"58375","0","3488869","4169549","Vantage Bank of Alabama","Albertville","AL","35950","6/30/2019","11/18/2019","NM","407 North Broad Street","VANTAGE BANCSHARES, INC.","2","0","0","4","0","Marshall","","","11/6/2006","11/6/2006","10/30/2019","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","","16704","0","897","6","0","0","0","0","292","0","17899"
"3405","12836","26765","5278381","Vantage Bank Texas","San Antonio","TX","78216","6/30/2019","11/18/2019","SM","45 Ne Loop 410 Suite 500","VBT FINANCIAL CORPORATION","26","0","0","4","0","Bexar","41700","San Antonio-New Braunfels, TX","11/6/1923","1/1/1934","11/20/2018","Stock","0","0","FED","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","0","","274039","0","11455","0","0","0","0","8000","1949","0","279443"
"23737","10350","347956","1951891","Vast Bank, National Association","Tulsa","OK","74137","6/30/2019","11/18/2019","N","4812 East 81st Street","TULSA VALLEY BANCSHARES CORPORATION","10","0","0","4","0","Tulsa","46140","Tulsa, OK","2/16/1982","2/16/1982","1/1/2019","Stock","0","0","OCC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","http://www.vast.bank","65850","0","2813","0","0","0","0","1011","27","0","67679"
"58658","0","3626858","3628535","VCC Bank","Richmond","VA","23294","6/30/2019","11/18/2019","SM","7814 Carousel Lane","VIRGINIA COMMUNITY CAPITAL, INC.","2","0","0","4","0","Henrico","40060","Richmond, VA","8/20/2008","8/20/2008","3/7/2018","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","21362","0","271","0","0","0","21","39","472","335","22380"
"3250","0","56351","1917600","VeraBank, National Association","Henderson","TX","75653","6/30/2019","11/18/2019","N","201 West Main Street","VERABANK, INC.","38","0","0","4","0","Rusk","30980","Longview, TX","3/28/1930","1/1/1934","1/22/2019","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.verabank.com","222954","0","11635","0","0","0","0","2342","9010","0","241257"
"9747","0","804150","2206842","Vergas State Bank","Vergas","MN","56587","6/30/2019","11/18/2019","NM","106 East Main Street","VERGAS BANCORPORATION, INC.","1","0","0","7","0","Otter Tail","","","9/1/1909","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.vergasstatebank.com","7419","0","146","0","0","0","0","60","76","0","7581"
"57665","0","3221468","4105266","Veritex Community Bank","Dallas","TX","75225","6/30/2019","11/18/2019","SM","8214 Westchester Drive","VERITEX HOLDINGS, INC.","44","0","1","4","0","Dallas","19100","Dallas-Fort Worth-Arlington, TX","1/23/2004","1/23/2004","1/1/2019","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","0","www.veritexbank.com","506550","0","40394","18491","0","694857","0","19750","20671","0","1261213"
"17841","11572","754536","1141898","Vermilion Bank & Trust Company","Kaplan","LA","70548","6/30/2019","11/18/2019","NM","420 N Cushing Ave","VERMILION BANCSHARES CORPORATION","3","0","0","4","1","Vermilion","29180","Lafayette, LA","3/8/1958","3/8/1958","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","","11528","0","774","0","0","0","0","475","396","0","12223"
"11667","15448","666844","1398991","Vermilion Valley Bank","Piper City","IL","60959","6/30/2019","11/18/2019","NM","4 East Peoria","PIPER BANKSHARES, INC.","5","0","0","2","1","Ford","","","7/25/1913","1/1/1934","5/31/2007","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","","20833","0","1324","0","0","0","0","500","170","0","21826"
"10214","15483","208057","1128581","Vermillion State Bank","Vermillion","MN","55085","6/30/2019","11/18/2019","NM","107 E Main St.","VERMILLION BANCSHARES, INC.","6","0","0","4","1","Dakota","33460","Minneapolis-St. Paul-Bloomington, MN-WI","8/10/1918","1/1/1934","4/19/2011","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","WWW.VERMILLIONBANK.COM","85836","119","7159","0","0","0","0","5124","2852","0","90842"
"16585","0","187648","0","Vermont State Bank","Vermont","IL","61484","6/30/2019","11/18/2019","NM","106 North Main Street","","1","0","0","6","1","Fulton","37900","Peoria, IL","6/9/1947","6/9/1947","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","","2472","0","13","0","0","0","0","43","33","0","2475"
"28703","2186","402873","4151544","Versailles Savings and Loan Company","Versailles","OH","45380","6/30/2019","11/18/2019","SA","10413 Kley Road","VERSAILLES FINANCIAL CORPORATION","1","0","0","5","0","Darke","","","12/13/1887","3/25/1985","7/1/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","","10989","0","276","28","0","0","0","0","0","0","11293"
"58025","0","3322468","4136439","Verus Bank of Commerce","Fort Collins","CO","80525","6/30/2019","11/18/2019","SM","3700 S College Ave, Unit 102","VERUS ACQUISITION GROUP, INC.","1","0","0","4","0","Larimer","22660","Fort Collins, CO","6/27/2005","6/27/2005","1/1/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","33555","0","2485","-8","0","0","0","0","0","0","36031"
"12859","15596","616849","1206779","Victor State Bank","Victor","IA","52347","6/30/2019","11/18/2019","NM","201 Washington Street","CHEBELLE CORPORATION","1","0","0","2","1","Iowa","","","4/11/1928","1/1/1934","6/6/2018","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","6220","0","115","0","0","0","0","0","289","0","6624"
"57277","17868","3153345","5045417","Victory Community Bank","Fort Mitchell","KY","41017","6/30/2019","11/18/2019","SA","2500 Chamber Ctr Drive, # 10","VICTORY TRUST, THE","3","0","0","5","1","Kenton","17140","Cincinnati, OH-KY-IN","12/9/2002","12/9/2002","7/21/2011","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","","25326","0","2556","0","0","0","0","2980","89","0","24991"
"34565","0","2631323","3165508","Victory State Bank","Staten Island","NY","10308","6/30/2019","11/18/2019","NM","4142 Hylan Boulevard","VSB BANCORP, INC.","5","0","0","4","0","Richmond","35620","New York-Newark-Jersey City, NY-NJ-PA","11/14/1997","11/14/1997","8/6/2010","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.victorystatebank.com","34565","0","1575","0","0","0","0","900","616","0","35856"
"29772","4067","126375","0","Vidalia Federal Savings Bank","Vidalia","GA","30474","6/30/2019","11/18/2019","SA","300 Jackson Street","","2","0","0","7","0","Toombs","","","9/1/1936","10/2/1936","7/21/2011","Non-Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","","31916","29","300","0","0","0","0","0","0","0","32245"
"32082","7830","484776","1449512","Viking Bank","Alexandria","MN","56308","6/30/2019","11/18/2019","SA","4277 Dakota Street","VIKING FINANCIAL CORPORATION","1","0","0","4","1","Douglas","","","4/7/1981","4/7/1981","1/17/2017","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","28506","0","1279","0","0","0","0","1463","192","0","28514"
"9273","0","474245","1203237","Villa Grove State Bank","Villa Grove","IL","61956","6/30/2019","11/18/2019","NM","10 North Main Street","VILLA GROVE BANCSHARES, INC.","2","0","0","8","1","Douglas","","","10/19/1919","1/1/1934","8/27/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","","8134","0","519","0","0","0","0","289","-4","0","8360"
"33761","0","2010722","2265867","Village Bank","Saint Francis","MN","55070","6/30/2019","11/18/2019","NM","3350 Bridge Street","VILLAGE BANCSHARES, INC.","4","0","0","4","1","Anoka","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/11/1993","1/11/1993","4/26/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","24854","0","1684","0","0","0","0","780","1036","0","26794"
"35111","0","2760232","3251027","Village Bank","Midlothian","VA","23113","6/30/2019","11/18/2019","NM","13531 Midlothian Turnpike","VILLAGE BANK AND TRUST FINANCIAL CORP.","10","0","0","4","0","Chesterfield","40060","Richmond, VA","12/13/1999","12/13/1999","2/6/2018","Stock","0","0","FDIC","DIF","Atlanta","NEW YORK","Richmond","Richmond","Northeastern","Southeast","0","1","villagebank.com","48272","0","1819","374","0","0","0","0","726","-1000","50191"
"34011","0","2298995","2260406","Village Bank and Trust","Arlington Height","IL","60004","6/30/2019","11/18/2019","SM","234 West Northwest Highway","WINTRUST FINANCIAL CORPORATION","10","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","5/8/1995","5/8/1995","9/30/2019","Stock","0","0","FED","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","0","www.bankatvillage.com","173130","-22","11627","175","0","0","0","5000","1571","2000","183481"
"58533","0","3613559","4935762","Vinings Bank","Smyrna","GA","30080","6/30/2019","11/18/2019","NM","4135 Atlanta Road","VININGS BANCSHARES, INC.","2","0","0","4","0","Cobb","12060","Atlanta-Sandy Springs-Roswell, GA","7/9/2007","7/9/2007","5/22/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","www.viningsbank.com","25802","0","1017","0","0","0","0","759","5083","0","31143"
"17927","0","45458","4399337","Vintage Bank Kansas","Leon","KS","67074","6/30/2019","11/18/2019","NM","101 South Main Street","VINTAGE BANCORP, INC.","7","0","0","2","1","Butler","48620","Wichita, KS","5/1/1902","11/12/1958","8/1/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","","14377","0","817","0","0","0","0","300","561","0","15455"
"16414","0","723822","2623467","Virginia Bank and Trust Company","Danville","VA","24541","6/30/2019","11/18/2019","SM","336 Main Street","VIRGINIA BANK BANKSHARES, INC.","7","0","0","4","0","Danville City","","","11/23/1945","4/30/1946","1/1/2012","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","23250","0","860","0","0","0","0","810","761","0","24061"
"11200","0","34425","2560665","Virginia Commonwealth Bank","Richmond","VA","23226","6/30/2019","11/18/2019","SM","1801 Bayberry Court, # 101","BAY BANKS OF VIRGINIA, INC.","18","0","0","4","0","Henrico","40060","Richmond, VA","11/1/1930","1/1/1934","4/1/2017","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","108416","46","4075","0","0","0","0","0","1423","8000","121961"
"22331","0","105222","1076703","Virginia Community Bank","Louisa","VA","23093","6/30/2019","11/18/2019","NM","408 East Main Street","VIRGINIA COMMUNITY BANKSHARES, INC.","8","0","0","4","0","Louisa","","","9/10/1976","9/10/1976","1/5/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","24964","0","1327","0","0","0","0","0","305","-925","25671"
"34755","0","2708122","4517261","Virginia National Bank","Charlottesville","VA","22902","6/30/2019","11/18/2019","N","222 East Main Street","VIRGINIA NATIONAL BANKSHARES CORPORATION","7","0","0","4","0","Charlottesville Ci","16820","Charlottesville, VA","7/29/1998","7/29/1998","7/1/2018","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","","70143","0","3929","0","0","0","0","1800","1240","0","73512"
"58824","0","3688623","0","Virginia Partners Bank","Fredericksburg","VA","22401","6/30/2019","11/18/2019","SM","410 William Street","","4","0","1","4","0","Fredericksburg Cit","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","8/5/2008","8/5/2008","12/14/2009","Stock","0","0","FED","DIF","Atlanta","NEW YORK","Richmond","Richmond","Northeastern","Southeast","0","1","","43672","0","1429","10","0","0","0","0","1586","0","46697"
"4029","9919","241157","3292253","Vision Bank, National Association","Ada","OK","74820","6/30/2019","11/18/2019","N","101 East Main Street","VISION BANCSHARES, INC.","9","0","0","4","1","Pontotoc","","","11/1/1924","1/1/1934","11/30/2012","Stock","0","1","OCC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","www.visionbank.bank","65407","0","3618","0","0","0","0","5572","3475","0","66928"
"58063","0","3357077","3357068","VisionBank","Saint Louis Park","MN","55416","6/30/2019","11/18/2019","NM","3059 Joppa Avenue","VISION BANCSHARES, INC.","1","0","0","4","1","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","9/12/2005","9/12/2005","1/14/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","","9116","0","838","0","0","0","0","378","0","0","9576"
"57892","0","3270046","3270037","VISIONBank","Fargo","ND","58103","6/30/2019","11/18/2019","NM","3000 25th Street South","VISION BANK HOLDINGS, INC.","3","0","0","4","0","Cass","22020","Fargo, ND-MN","12/31/2004","12/31/2004","7/15/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.visionbanks.com","19797","0","474","0","0","0","0","0","0","0","20271"
"58000","0","3312124","4602000","VisionBank","Topeka","KS","66614","6/30/2019","11/18/2019","NM","3031 Sw Wanamaker Road","HYS INVESTMENTS, LLC","3","0","0","4","0","Shawnee","45820","Topeka, KS","4/29/2005","4/29/2005","6/30/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","","16337","0","777","0","0","0","0","282","14","250","17096"
"11763","0","269049","4442596","VISIONBANK OF IOWA","Ames","IA","50010","6/30/2019","11/18/2019","SM","104 Chestnut St","VISIONBANKSHARES, INC.","8","0","0","4","1","Story","11180","Ames, IA","6/1/1884","1/1/1934","9/29/2017","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","","52093","0","2976","0","0","0","0","1637","108","0","53540"
"7748","9875","678717","2367921","VIST Bank","Wyomissing","PA","19610","6/30/2019","11/18/2019","NM","1240 Broadcasting Road","TOMPKINS FINANCIAL CORPORATION","23","0","0","4","0","Berks","39740","Reading, PA","4/8/1891","1/1/1934","1/1/2016","Stock","0","0","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","0","http://www.vistbank.com","185603","0","7176","213","0","0","0","4204","4145","0","192933"
"1210","0","645465","1135897","Vista Bank","Ralls","TX","79357","6/30/2019","11/18/2019","SM","901 Main Street","VISTA BANCSHARES, INC.","18","0","0","4","0","Crosby","31180","Lubbock, TX","1/25/1912","1/1/1934","9/10/2019","Stock","0","1","FED","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","http://www.vistabank.com","76405","0","4565","1722","0","0","0","0","343","-1000","82035"
"31694","7350","170275","0","Volunteer Federal Savings Bank","Madisonville","TN","37354","6/30/2019","11/18/2019","SB","108 Main Street","","6","0","0","6","0","Monroe","","","1/1/1973","3/15/1974","1/1/2017","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.volfed.com","27524","0","899","0","0","0","0","0","215","0","28638"
"22451","12980","774132","1080803","Volunteer State Bank","Portland","TN","37148","6/30/2019","11/18/2019","NM","101 Highway 52 West","VOLUNTEER STATE BANCSHARES, INC.","12","0","0","4","1","Sumner","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","4/15/1977","4/15/1977","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","www.volstatebank.com","66343","0","2222","0","0","-51031","0","0","30","110560","128124"
"30618","5641","322476","0","Wabash Savings Bank","Mount Carmel","IL","62863","6/30/2019","11/18/2019","SB","400 Chestnut Street","","1","0","0","8","0","Wabash","","","1/1/1890","9/14/1953","3/31/2006","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","","1185","0","-45","0","0","0","0","0","32","0","1172"
"13430","10759","210256","1123719","Wadena State Bank","Wadena","MN","56482","6/30/2019","11/18/2019","SM","304 1st Street, Southeast","WADENA BANKSHARES, INC.","4","0","0","4","1","Wadena","","","1/1/1917","1/3/1934","5/13/2017","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","18628","0","1279","0","0","0","0","2250","665","0","18322"
"1163","12451","662350","2566247","Wahoo State Bank","Wahoo","NE","68066","6/30/2019","11/18/2019","SM","164 East 5th Street","HOHL FINANCIAL, INC.","2","0","0","2","1","Saunders","36540","Omaha-Council Bluffs, NE-IA","1/2/1932","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","0","1","","6798","0","158","0","0","0","0","0","318","0","7273"
