cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,IDdepsam,IDdepsmb,DEPSMRA,DEPSMRN,NTRCDSMJ,IDdeplam,IDdeplgb,DEPLGRA,DEPLGRN,TRNNIA,TRNNIN,NTRTMLGJ
"14820","0","855303","0","The Citizens National Bank of Hammond","Hammond","NY","13646","6/30/2019","11/18/2019","N","19 Main St","","2","0","0","5","0","Saint Lawrence","","","1/1/1913","10/15/1934","3/31/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","","14436","2892","0","0","1956","6313","12","0","0","","","0"
"3255","0","184656","3220274","The Citizens National Bank of Hillsboro","Hillsboro","TX","76645","6/30/2019","11/18/2019","N","200 East Elm Street","HILLSBORO BANCSHARES, INC.","2","0","0","5","1","Hill","","","1/1/1893","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://www.cnbhillsboro.com","89762","5528","3676","228","23065","48577","80","0","0","","","1749"
"2753","9453","641449","1098639","The Citizens National Bank of Lebanon","Lebanon","KY","40033","6/30/2019","11/18/2019","N","149 West Main Street","CNB OF LEBANON BANCORP, INC.","1","0","0","7","1","Marion","","","1/1/1889","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","cnboflebanon.com","64044","5622","7205","248","24166","30902","41","0","0","","","1097"
"6638","15883","685023","2951106","The Citizens National Bank of McConnelsville","Mcconnelsville","OH","43756","6/30/2019","11/18/2019","N","100 East Main Street","CNB HOLDINGS, INC.","2","0","0","6","0","Morgan","","","2/1/1900","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","https://www.cnb-online.net","48225","4280","4429","198","17582","17916","27","742","2","","","2353"
"4993","0","69333","3186576","The Citizens National Bank of Meridian","Meridian","MS","39301","6/30/2019","11/18/2019","N","512 22nd Avenue","CITIZENS NATIONAL BANC CORP.","28","0","0","4","1","Lauderdale","","","1/1/1888","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","http://www.yourcnb.com","721359","54674","33232","1579","344645","503183","594","3788","13","","","85366"
"5223","14674","877752","1124613","The Citizens National Bank of Park Rapids","Park Rapids","MN","56470","6/30/2019","11/18/2019","N","300 West First Street","PARK RAPIDS BANCSHARES, INC.","1","0","0","4","1","Hubbard","","","1/1/1933","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","134842","12184","15184","602","52030","81926","93","2779","10","","","24679"
"14731","0","774235","0","The Citizens National Bank of Quitman","Quitman","GA","31643","6/30/2019","11/18/2019","N","100 East Stevens Street","","1","0","0","2","0","Brooks","46660","Valdosta, GA","8/25/1934","8/25/1934","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","","53830","3660","2509","68","22992","26768","44","1519","2","","","9274"
"2725","0","410917","1070484","The Citizens National Bank of Somerset","Somerset","KY","42501","6/30/2019","11/18/2019","N","44 Public Square","CITIZENS BANCSHARES, INC.","11","0","0","4","1","Pulaski","","","1/1/1919","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","","229696","21959","10828","542","77285","106501","170","2118","3","","","26822"
"6732","0","386825","2376969","The Citizens National Bank of Woodsfield","Woodsfield","OH","43793","6/30/2019","11/18/2019","N","143 Main Street","CNB BANCORP, INC.","4","0","0","7","0","Monroe","","","12/7/1933","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","75935","4463","1916","68","4293","48623","91","0","0","","","0"
"419","13606","919755","1067541","The Citizens State Bank","Okemah","OK","74859","6/30/2019","11/18/2019","NM","402 West Broadway","CITIZENS BANKSHARES, INC.","2","0","0","2","1","Okfuskee","","","2/8/1908","1/1/1934","1/1/2012","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Tulsa","Kansas City","Southern","West","0","1","","39093","2680","1501","56","21572","16328","22","0","0","","","2085"
"15111","12217","858854","2111562","The Citizens State Bank","Gridley","KS","66852","6/30/2019","11/18/2019","NM","410 Main Street","FLINT HILLS BANCSHARES, INC.","9","0","0","2","0","Coffey","","","1/1/1911","5/1/1935","8/25/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","","118777","10501","5411","356","29753","59464","80","257","1","","","5383"
"17672","14421","273550","2961226","The Citizens State Bank","Moundridge","KS","67107","6/30/2019","11/18/2019","NM","201 South Christian Avenue","GOERING MANAGEMENT COMPANY, LLC","13","0","0","2","0","Mcpherson","","","8/1/1904","9/27/1956","7/1/2013","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.thecsb.com","203633","18436","10616","973","41652","126802","160","397","1","","","26440"
"14269","14782","572459","2180223","The Citizens State Bank","Marysville","KS","66508","6/30/2019","11/18/2019","NM","800 Broadway","COMMUNITY BANCSHARES OF MARYSVILLE, INC.","4","0","0","2","1","Marshall","","","1/10/1907","4/19/1934","1/1/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","","169411","9164","23427","929","109830","62723","88","4327","11","","","29946"
"15261","0","937759","1059573","The Citizens State Bank","Hugoton","KS","67951","6/30/2019","11/18/2019","NM","601 S. Main Street","HUGOTON BANCSHARES, INC.","1","0","0","2","0","Stevens","","","4/1/1913","8/22/1935","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","","47838","3128","1951","151","11411","52416","61","490","1","","","24451"
"15254","0","442057","5050578","The Citizens State Bank and Trust Company","Council Grove","KS","66846","6/30/2019","11/18/2019","NM","314 Main Street","CENTRAL KANSAS BANCSHARES, INC.","6","0","0","2","1","Morris","","","1/1/1921","8/15/1935","6/15/2018","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","","33497","2379","684","45","18082","5493","13","0","0","","","1246"
"8632","0","688453","1122057","The Citizens State Bank at Mohall","Mohall","ND","58761","6/30/2019","11/18/2019","NM","102 W Main St","JORGENSON HOLDING COMPANY","3","0","0","2","1","Renville","","","6/1/1915","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","28714","2349","799","49","8103","22290","25","0","0","","","5819"
"9658","0","924254","2146395","The Citizens State Bank of Cheney, Kansas","Cheney","KS","67025","6/30/2019","11/18/2019","NM","306 North Main Street","CITIZENS STATE BANCSHARES, INC.","1","0","0","2","1","Sedgwick","48620","Wichita, KS","1/1/1884","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","","40940","4092","0","0","10541","14540","19","0","0","","","6646"
"16187","0","659453","1127481","The Citizens State Bank of Finley","Finley","ND","58230","6/30/2019","11/18/2019","NM","300 Central Avenue","CITIZENS BANK HOLDING COMPANY","3","0","0","2","1","Steele","","","7/8/1935","9/8/1944","3/24/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","63375","3951","4653","194","24713","35837","54","274","1","","","1170"
"8183","0","356752","1129047","The Citizens State Bank of Ontonagon","Ontonagon","MI","49953","6/30/2019","11/18/2019","SM","501 River Street","CITIZENS BANCSHARES, INC.","1","0","0","7","0","Ontonagon","","","12/6/1910","1/1/1934","4/22/2013","Stock","0","0","FED","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","0","1","","33755","4153","1711","108","4703","11964","18","303","1","","","571"
"1779","0","98351","4933302","The Citizens State Bank of Ouray","Ouray","CO","81427","6/30/2019","11/18/2019","NM","600 Main Street","CSBO HOLDINGS, INC. ESOP","4","0","0","4","0","Ouray","","","8/20/1913","1/1/1934","5/29/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","68370","4822","2185","122","13314","22915","46","251","1","","","1660"
"884","0","960533","1245581","The Citizens State Bank of Taylor County","Reynolds","GA","31076","6/30/2019","11/18/2019","NM","36 Martin Luther King Drive","GEORGIA COMMUNITY BANCORP, INCORPORATED","2","0","0","8","1","Taylor","","","9/8/1922","1/1/1934","10/20/2019","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","http://www.thecitizensstatebank.net","33619","2936","3885","230","12405","16422","20","0","0","","","251"
"11463","0","385547","0","The Citizens-Farmers Bank of Cole Camp","Cole Camp","MO","65325","6/30/2019","11/18/2019","SM","121 East Main Street","","2","0","0","2","0","Benton","","","3/29/1929","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Columbia Mo","Kansas City","Western","West","0","1","","80014","7962","8236","288","37331","22426","41","943","2","","","8014"
"4132","12091","294751","4208961","The City National Bank and Trust Company of Lawton, Oklahoma","Lawton","OK","73502","6/30/2019","11/18/2019","N","500-600 D Avenue","JRMB II, INC","40","0","1","4","1","Comanche","30020","Lawton, OK","3/23/1901","1/1/1934","6/17/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.cnb1901.com","156061","54389","2500","140","19115","135929","121","2263","5","","","5066"
"3144","0","799854","2215451","The City National Bank of Colorado City","Colorado City","TX","79512","6/30/2019","11/18/2019","N","228 Elm Street","CITY NATIONAL BANCSHARES, INC.","1","0","0","8","1","Mitchell","","","1/1/1900","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","","66615","4357","2439","85","24513","49272","77","0","0","","","9721"
"3814","13107","298245","1129672","The City National Bank of Metropolis","Metropolis","IL","62960","6/30/2019","11/18/2019","N","423 Ferry Street","CITY NATIONAL BANKCORP, INC.","2","0","0","8","0","Massac","","","7/1/1908","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","https://www.cnb-metropolis.com","194035","11400","7996","539","87127","98603","116","854","3","","","23473"
"5518","0","714165","1110205","The City National Bank of San Saba","San Saba","TX","76877","6/30/2019","11/18/2019","N","209 East Brown Street","CNB NATIONAL FINANCIAL CORPORATION","1","0","0","2","1","San Saba","","","1/1/1883","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","32911","2074","1148","39","6279","17514","26","0","0","","","387"
"5544","0","596062","1131666","The City National Bank of Sulphur Springs","Sulphur Springs","TX","75482","6/30/2019","11/18/2019","N","201 Connally Street","SULPHUR SPRINGS BANCSHARES, INC.","13","0","0","4","1","Hopkins","","","1/1/1889","1/1/1934","10/1/2016","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","439623","40918","24653","785","141227","181534","297","3441","10","","","26219"
"5548","9965","181963","1109825","The City National Bank of Taylor","Taylor","TX","76574","6/30/2019","11/18/2019","N","116 West Third Street","CNB FINANCIAL CORPORATION, INC.","1","0","0","5","1","Williamson","12420","Austin-Round Rock, TX","1/1/1900","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.cnbt.bank","121781","11432","2666","126","13961","47020","85","331","1","","","680"
"17607","0","738657","1023145","The City State Bank","Fort Scott","KS","66701","6/30/2019","11/18/2019","NM","1012 Highway 69","CITY BANCSHARES, INC.","2","0","0","2","1","Bourbon","","","8/1/1920","5/24/1956","7/16/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","0","1","https://www.citysb.com","29132","2465","1470","70","10945","4713","15","344","1","","","1626"
"15826","0","452739","2662596","The Claxton Bank","Claxton","GA","30417","6/30/2019","11/18/2019","NM","121 West Main Street","SOUTHERN BANKSHARES, INC.","3","0","0","4","1","Evans","","","2/24/1941","6/13/1941","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Savannah","Atlanta","Southern","Southeast","0","1","","63688","5031","5799","269","28511","43317","50","0","0","","","1218"
"10845","0","623548","2576415","The Clay City Banking Co.","Clay City","IL","62824","6/30/2019","11/18/2019","NM","331 South Main Street","CLAY CITY BANK SHARES, INC","4","0","0","2","0","Clay","","","7/5/1892","1/1/1934","1/9/2017","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","","96525","10555","3375","166","31799","25817","35","376","1","","","3103"
"12201","16145","12142","1913684","The Cleveland State Bank","Cleveland","MS","38732","6/30/2019","11/18/2019","NM","110 Commerce Avenue","CLEVELAND STATE BANCORP, INC.","5","0","0","4","0","Bolivar","","","2/8/1908","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","","130703","9368","6250","240","29086","66536","100","595","2","","","7867"
"4439","13625","773443","1234491","The Clinton National Bank","Clinton","IA","52732","6/30/2019","11/18/2019","N","235 Sixth Avenue, South","W. J. YOUNG & CO.","9","0","0","2","1","Clinton","","","5/1/1865","1/1/1934","2/23/2007","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.clintonnational.com","219697","19679","15805","797","78586","66936","99","0","0","","","6120"
"1141","0","285151","0","The Colorado Bank and Trust Company of La Junta","La Junta","CO","81050","6/30/2019","11/18/2019","SM","301 Colorado Avenue","","2","0","0","4","0","Otero","","","1/1/1907","1/1/1934","12/31/2008","Stock","0","1","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","wwww.colobank.com","71112","4115","2546","96","13283","52041","90","0","0","","","2726"
"27244","9634","1189993","1117129","The Columbia Bank","Columbia","MD","21046","6/30/2019","11/18/2019","NM","7185 Columbia Gateway Drive","FULTON FINANCIAL CORPORATION","32","0","0","4","0","Howard","12580","Baltimore-Columbia-Towson, MD","5/12/1988","5/12/1988","9/13/2019","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","0","","1161972","78020","52679","3126","387617","786654","1030","4367","11","","","110130"
"58279","0","3433047","4721620","The Commerce Bank","Evansville","IN","47715","6/30/2019","11/18/2019","NM","320 Eagle Crest Drive","FIRST LIGHT BANCORP","4","0","0","4","0","Vanderburgh","21780","Evansville, IN-KY","5/30/2006","5/30/2006","1/29/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Indianapolis","St. louis","Central","Central","0","1","","46843","2001","131","9","12967","110859","118","0","0","","","20289"
"9139","13066","189129","1967865","The Commercial and Savings Bank of Millersburg, Ohio","Millersburg","OH","44654","6/30/2019","11/18/2019","SM","91 N Clay St","CSB BANCORP, INC.","15","0","0","4","0","Holmes","","","1/1/1879","1/1/1934","10/15/2011","Stock","0","1","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","429731","39637","18483","1441","102934","176229","266","612","2","","","21428"
"14642","0","349129","1248742","The Commercial Bank","Honea Path","SC","29654","6/30/2019","11/18/2019","NM","4 Church Street","COMMERCIAL BANK SHARES, INC.","6","0","0","7","1","Anderson","24860","Greenville-Anderson-Mauldin, SC","5/14/1934","8/7/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","","116019","10006","13083","395","37406","30350","51","2301","8","","","6232"
"19595","0","491653","1104624","The Commercial Bank","Mason","TX","76856","6/30/2019","11/18/2019","NM","100 Moody Street","COMMERCIAL COMPANY, INC.","1","0","0","2","0","Mason","","","4/4/1966","5/26/1966","6/17/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","","32176","1797","516","27","10225","13879","25","0","0","","","3160"
"175","0","469737","1417418","The Commercial Bank","Crawford","GA","30630","6/30/2019","11/18/2019","NM","102 N. Church Street","TCB BANCSHARES, INC.","4","0","0","4","1","Oglethorpe","12020","Athens-Clarke County, GA","9/5/1924","1/1/1934","5/1/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","","99708","8657","5096","322","27663","50396","88","899","2","","","5100"
