Fips State,Fips County,State,County Name,Census Tract,
45,51,SC,Horry County,80102,
45,51,SC,Horry County,80200,
45,53,SC,Jasper County,950100,
45,53,SC,Jasper County,950201,
45,53,SC,Jasper County,950202,
45,53,SC,Jasper County,950300,
45,55,SC,Kershaw County,970100,
45,55,SC,Kershaw County,970200,
45,55,SC,Kershaw County,970300,
45,55,SC,Kershaw County,970401,
45,55,SC,Kershaw County,970402,
45,55,SC,Kershaw County,970601,
45,55,SC,Kershaw County,970602,
45,55,SC,Kershaw County,970700,
45,55,SC,Kershaw County,970800,
45,55,SC,Kershaw County,970902,
45,55,SC,Kershaw County,970903,
45,57,SC,Lancaster County,10100,
45,57,SC,Lancaster County,10200,
45,57,SC,Lancaster County,10300,
45,57,SC,Lancaster County,10400,
45,57,SC,Lancaster County,10500,
45,57,SC,Lancaster County,10600,
45,57,SC,Lancaster County,10700,
45,57,SC,Lancaster County,10800,
45,57,SC,Lancaster County,11001,
45,57,SC,Lancaster County,11002,
45,59,SC,Laurens County,920101,
45,59,SC,Laurens County,920102,
45,59,SC,Laurens County,920103,
45,59,SC,Laurens County,920104,
45,59,SC,Laurens County,920201,
45,59,SC,Laurens County,920202,
45,59,SC,Laurens County,920301,
45,59,SC,Laurens County,920302,
45,59,SC,Laurens County,920400,
45,59,SC,Laurens County,920501,
45,59,SC,Laurens County,920502,
45,59,SC,Laurens County,920600,
45,59,SC,Laurens County,920700,
45,59,SC,Laurens County,920800,
45,59,SC,Laurens County,920900,
45,59,SC,Laurens County,921001,
45,59,SC,Laurens County,921002,
45,61,SC,Lee County,920200,
45,61,SC,Lee County,920302,
45,61,SC,Lee County,920500,
45,61,SC,Lee County,920600,
45,63,SC,Lexington County,20100,
45,63,SC,Lexington County,20201,
45,63,SC,Lexington County,20202,
45,63,SC,Lexington County,20300,
45,63,SC,Lexington County,20505,
45,63,SC,Lexington County,20507,
45,63,SC,Lexington County,20509,
45,63,SC,Lexington County,20510,
45,63,SC,Lexington County,20511,
45,63,SC,Lexington County,20601,
45,63,SC,Lexington County,20602,
45,63,SC,Lexington County,20703,
45,63,SC,Lexington County,20705,
45,63,SC,Lexington County,20706,
45,63,SC,Lexington County,20708,
45,63,SC,Lexington County,20801,
45,63,SC,Lexington County,20802,
45,63,SC,Lexington County,20803,
45,63,SC,Lexington County,20804,
45,63,SC,Lexington County,20805,
45,63,SC,Lexington County,20903,
45,63,SC,Lexington County,20905,
45,63,SC,Lexington County,20906,
45,63,SC,Lexington County,21018,
45,63,SC,Lexington County,21029,
45,63,SC,Lexington County,21111,
45,63,SC,Lexington County,21113,
45,63,SC,Lexington County,21305,
45,63,SC,Lexington County,21307,
45,63,SC,Lexington County,21308,
45,63,SC,Lexington County,21402,
45,63,SC,Lexington County,21403,
45,63,SC,Lexington County,21404,
45,65,SC,McCormick County,920100,
45,65,SC,McCormick County,920200,
45,67,SC,Marion County,950100,
45,67,SC,Marion County,950300,
45,67,SC,Marion County,950400,
45,67,SC,Marion County,950500,
45,67,SC,Marion County,950600,
45,67,SC,Marion County,950700,
45,67,SC,Marion County,950800,
45,69,SC,Marlboro County,960100,
45,69,SC,Marlboro County,960200,
45,69,SC,Marlboro County,960301,
45,69,SC,Marlboro County,960302,
45,69,SC,Marlboro County,960400,
45,69,SC,Marlboro County,960500,
45,69,SC,Marlboro County,960600,
45,71,SC,Newberry County,950201,
45,71,SC,Newberry County,950202,
45,71,SC,Newberry County,950300,
45,71,SC,Newberry County,950502,
45,73,SC,Oconee County,30100,
45,73,SC,Oconee County,30401,
45,73,SC,Oconee County,30602,
45,73,SC,Oconee County,30701,
45,73,SC,Oconee County,30702,
45,73,SC,Oconee County,31100,
45,75,SC,Orangeburg County,10100,
45,75,SC,Orangeburg County,10200,
45,75,SC,Orangeburg County,10300,
45,75,SC,Orangeburg County,10400,
45,75,SC,Orangeburg County,10500,
45,75,SC,Orangeburg County,10600,
45,75,SC,Orangeburg County,10700,
45,75,SC,Orangeburg County,10800,
45,75,SC,Orangeburg County,11000,
45,75,SC,Orangeburg County,11100,
45,75,SC,Orangeburg County,11200,
45,75,SC,Orangeburg County,11300,
45,75,SC,Orangeburg County,11400,
45,75,SC,Orangeburg County,11500,
45,75,SC,Orangeburg County,11900,
45,75,SC,Orangeburg County,12000,
45,77,SC,Pickens County,10200,
45,77,SC,Pickens County,10401,
45,77,SC,Pickens County,10402,
45,77,SC,Pickens County,10403,
45,77,SC,Pickens County,10501,
45,77,SC,Pickens County,10502,
45,77,SC,Pickens County,10700,
45,77,SC,Pickens County,10801,
45,77,SC,Pickens County,10802,
45,77,SC,Pickens County,10803,
45,77,SC,Pickens County,10804,
45,77,SC,Pickens County,10901,
45,77,SC,Pickens County,11001,
45,77,SC,Pickens County,11002,
45,77,SC,Pickens County,11003,
45,77,SC,Pickens County,11102,
45,77,SC,Pickens County,11103,
45,77,SC,Pickens County,11202,
45,77,SC,Pickens County,11203,
45,77,SC,Pickens County,11204,
45,77,SC,Pickens County,11205,
45,79,SC,Richland County,100,
45,79,SC,Richland County,200,
45,79,SC,Richland County,300,
45,79,SC,Richland County,400,
45,79,SC,Richland County,500,
45,79,SC,Richland County,600,
45,79,SC,Richland County,900,
45,79,SC,Richland County,1000,
45,79,SC,Richland County,1100,
45,79,SC,Richland County,1300,
45,79,SC,Richland County,2200,
45,79,SC,Richland County,2603,
45,79,SC,Richland County,2604,
45,79,SC,Richland County,2700,
45,79,SC,Richland County,2800,
45,79,SC,Richland County,2900,
45,79,SC,Richland County,3000,
45,79,SC,Richland County,3100,
45,79,SC,Richland County,10304,
45,79,SC,Richland County,10403,
45,79,SC,Richland County,10407,
45,79,SC,Richland County,10408,
45,79,SC,Richland County,10409,
45,79,SC,Richland County,10410,
45,79,SC,Richland County,10411,
45,79,SC,Richland County,10412,
45,79,SC,Richland County,10413,
45,79,SC,Richland County,10501,
45,79,SC,Richland County,10502,
45,79,SC,Richland County,10600,
45,79,SC,Richland County,10701,
45,79,SC,Richland County,10702,
45,79,SC,Richland County,10703,
45,79,SC,Richland County,10803,
45,79,SC,Richland County,10804,
45,79,SC,Richland County,10805,
45,79,SC,Richland County,10806,
45,79,SC,Richland County,10900,
45,79,SC,Richland County,11000,
45,79,SC,Richland County,11101,
45,79,SC,Richland County,11303,
45,79,SC,Richland County,11304,
45,79,SC,Richland County,11305,
45,79,SC,Richland County,11404,
45,79,SC,Richland County,11501,
45,79,SC,Richland County,11502,
45,79,SC,Richland County,11607,
45,79,SC,Richland County,11608,
45,79,SC,Richland County,11701,
45,79,SC,Richland County,11702,
45,79,SC,Richland County,11800,
45,79,SC,Richland County,11902,
45,79,SC,Richland County,12000,
45,79,SC,Richland County,980100,
45,81,SC,Saluda County,960100,
45,81,SC,Saluda County,960201,
45,81,SC,Saluda County,960202,
45,81,SC,Saluda County,960300,
45,81,SC,Saluda County,960400,
45,83,SC,Spartanburg County,20301,
45,83,SC,Spartanburg County,20400,
45,83,SC,Spartanburg County,20500,
45,83,SC,Spartanburg County,20601,
45,83,SC,Spartanburg County,20602,
45,83,SC,Spartanburg County,20603,
45,83,SC,Spartanburg County,20701,
45,83,SC,Spartanburg County,20702,
45,83,SC,Spartanburg County,20800,
45,83,SC,Spartanburg County,20900,
45,83,SC,Spartanburg County,21001,
45,83,SC,Spartanburg County,21100,
45,83,SC,Spartanburg County,21301,
45,83,SC,Spartanburg County,21401,
45,83,SC,Spartanburg County,21403,
45,83,SC,Spartanburg County,21500,
45,83,SC,Spartanburg County,21600,
45,83,SC,Spartanburg County,21700,
45,83,SC,Spartanburg County,21802,
45,83,SC,Spartanburg County,21803,
45,83,SC,Spartanburg County,21804,
45,83,SC,Spartanburg County,21901,
45,83,SC,Spartanburg County,22003,
45,83,SC,Spartanburg County,22004,
45,83,SC,Spartanburg County,22006,
45,83,SC,Spartanburg County,22201,
45,83,SC,Spartanburg County,22202,
45,83,SC,Spartanburg County,22302,
45,83,SC,Spartanburg County,22303,
45,83,SC,Spartanburg County,22304,
45,83,SC,Spartanburg County,22500,
45,83,SC,Spartanburg County,22600,
45,83,SC,Spartanburg County,22700,
45,83,SC,Spartanburg County,22802,
45,83,SC,Spartanburg County,22900,
45,83,SC,Spartanburg County,23002,
45,83,SC,Spartanburg County,23101,
45,83,SC,Spartanburg County,23102,
45,83,SC,Spartanburg County,23202,
45,83,SC,Spartanburg County,23301,
45,83,SC,Spartanburg County,23302,
45,83,SC,Spartanburg County,23500,
45,83,SC,Spartanburg County,23600,
45,83,SC,Spartanburg County,23700,
45,83,SC,Spartanburg County,23900,
45,85,SC,Sumter County,100,
45,85,SC,Sumter County,201,
45,85,SC,Sumter County,202,
45,85,SC,Sumter County,300,
45,85,SC,Sumter County,400,
45,85,SC,Sumter County,500,
45,85,SC,Sumter County,600,
45,85,SC,Sumter County,700,
45,85,SC,Sumter County,800,
45,85,SC,Sumter County,901,
45,85,SC,Sumter County,1100,
45,85,SC,Sumter County,1300,
45,85,SC,Sumter County,1500,
45,85,SC,Sumter County,1600,
45,85,SC,Sumter County,1801,
45,85,SC,Sumter County,1802,
45,85,SC,Sumter County,1901,
45,85,SC,Sumter County,1902,
45,85,SC,Sumter County,2000,
45,87,SC,Union County,30100,
45,87,SC,Union County,30200,
45,87,SC,Union County,30300,
45,87,SC,Union County,30400,
45,87,SC,Union County,30500,
45,87,SC,Union County,30600,
45,87,SC,Union County,30700,
45,87,SC,Union County,30800,
45,87,SC,Union County,30900,
45,89,SC,Williamsburg County,970200,
45,89,SC,Williamsburg County,970300,
45,89,SC,Williamsburg County,970400,
45,89,SC,Williamsburg County,970501,
45,89,SC,Williamsburg County,970502,
45,89,SC,Williamsburg County,970600,
45,89,SC,Williamsburg County,970700,
45,89,SC,Williamsburg County,970801,
45,89,SC,Williamsburg County,970802,
45,89,SC,Williamsburg County,970900,
45,91,SC,York County,60102,
45,91,SC,York County,60200,
45,91,SC,York County,60300,
45,91,SC,York County,60401,
45,91,SC,York County,60402,
45,91,SC,York County,60501,
45,91,SC,York County,60502,
45,91,SC,York County,60600,
45,91,SC,York County,60803,
45,91,SC,York County,60804,
45,91,SC,York County,60901,
45,91,SC,York County,60905,
45,91,SC,York County,61101,
45,91,SC,York County,61203,
45,91,SC,York County,61301,
45,91,SC,York County,61401,
45,91,SC,York County,61501,
45,91,SC,York County,61601,
45,91,SC,York County,61602,
45,91,SC,York County,61701,
45,91,SC,York County,61801,
45,91,SC,York County,61900,
46,5,SD,Beadle County,956900,
46,7,SD,Bennett County,941000,
46,7,SD,Bennett County,941200,
46,9,SD,Bon Homme County,967700,
46,11,SD,Brookings County,958802,
46,11,SD,Brookings County,958900,
46,13,SD,Brown County,951500,
46,13,SD,Brown County,951600,
46,17,SD,Buffalo County,940200,
46,19,SD,Butte County,967600,
46,19,SD,Butte County,967700,
46,23,SD,Charles Mix County,940200,
46,23,SD,Charles Mix County,940300,
46,27,SD,Clay County,965700,
46,27,SD,Clay County,965900,
46,31,SD,Corson County,941000,
46,31,SD,Corson County,941100,
46,35,SD,Davison County,962900,
46,41,SD,Dewey County,941500,
46,47,SD,Fall River County,964200,
46,53,SD,Gregory County,971200,
46,55,SD,Haakon County,960100,
46,71,SD,Jackson County,941200,
46,75,SD,Jones County,91600,
46,79,SD,Lake County,960200,
46,81,SD,Lawrence County,966301,
46,85,SD,Lyman County,940100,
46,93,SD,Meade County,20200,
46,93,SD,Meade County,20400,
46,93,SD,Meade County,20500,
46,95,SD,Mellette County,940300,
46,99,SD,Minnehaha County,100,
46,99,SD,Minnehaha County,201,
46,99,SD,Minnehaha County,202,
46,99,SD,Minnehaha County,300,
46,99,SD,Minnehaha County,401,
46,99,SD,Minnehaha County,405,
46,99,SD,Minnehaha County,406,
46,99,SD,Minnehaha County,500,
46,99,SD,Minnehaha County,600,
46,99,SD,Minnehaha County,700,
46,99,SD,Minnehaha County,900,
46,99,SD,Minnehaha County,1001,
46,99,SD,Minnehaha County,1002,
46,99,SD,Minnehaha County,1101,
46,99,SD,Minnehaha County,1500,
46,99,SD,Minnehaha County,10600,
46,102,SD,Oglala Lakota County,940500,
46,102,SD,Oglala Lakota County,940800,
46,102,SD,Oglala Lakota County,940900,
46,103,SD,Pennington County,10200,
46,103,SD,Pennington County,10300,
46,103,SD,Pennington County,10400,
46,103,SD,Pennington County,10500,
46,103,SD,Pennington County,10600,
46,103,SD,Pennington County,10700,
46,103,SD,Pennington County,10903,
46,103,SD,Pennington County,10904,
46,103,SD,Pennington County,10907,
46,103,SD,Pennington County,11100,
46,103,SD,Pennington County,11400,
46,103,SD,Pennington County,11500,
46,103,SD,Pennington County,11700,
46,109,SD,Roberts County,940400,
46,109,SD,Roberts County,940800,
46,113,SD,Shannon County,940500,
46,113,SD,Shannon County,940800,
46,113,SD,Shannon County,940900,
46,121,SD,Todd County,940100,
46,121,SD,Todd County,940200,
46,135,SD,Yankton County,966302,
46,137,SD,Ziebach County,941600,
47,1,TN,Anderson County,20100,
47,1,TN,Anderson County,20202,
47,1,TN,Anderson County,20300,
47,1,TN,Anderson County,20400,
47,1,TN,Anderson County,20500,
47,1,TN,Anderson County,20700,
47,1,TN,Anderson County,20800,
47,1,TN,Anderson County,20902,
47,1,TN,Anderson County,21000,
47,1,TN,Anderson County,21201,
47,1,TN,Anderson County,21202,
47,1,TN,Anderson County,21301,
47,3,TN,Bedford County,950402,
47,3,TN,Bedford County,950500,
47,3,TN,Bedford County,950600,
47,5,TN,Benton County,963000,
47,5,TN,Benton County,963200,
47,5,TN,Benton County,963300,
47,5,TN,Benton County,963400,
47,7,TN,Bledsoe County,953000,
47,7,TN,Bledsoe County,953100,
47,7,TN,Bledsoe County,953200,
47,9,TN,Blount County,10100,
47,9,TN,Blount County,10200,
47,9,TN,Blount County,10301,
47,9,TN,Blount County,10400,
47,9,TN,Blount County,10500,
47,9,TN,Blount County,10600,
47,9,TN,Blount County,10700,
47,9,TN,Blount County,10800,
47,9,TN,Blount County,11001,
47,9,TN,Blount County,11101,
47,9,TN,Blount County,11200,
47,9,TN,Blount County,11302,
47,9,TN,Blount County,11401,
47,9,TN,Blount County,11402,
47,9,TN,Blount County,11501,
47,9,TN,Blount County,11502,
47,9,TN,Blount County,980100,
47,9,TN,Blount County,980200,
47,11,TN,Bradley County,10100,
47,11,TN,Bradley County,10200,
47,11,TN,Bradley County,10300,
47,11,TN,Bradley County,10400,
47,11,TN,Bradley County,10500,
47,11,TN,Bradley County,10600,
47,11,TN,Bradley County,10700,
47,11,TN,Bradley County,10800,
47,11,TN,Bradley County,10900,
47,11,TN,Bradley County,11000,
47,11,TN,Bradley County,11300,
47,11,TN,Bradley County,11402,
47,11,TN,Bradley County,11500,
47,11,TN,Bradley County,11601,
47,11,TN,Bradley County,11602,
47,13,TN,Campbell County,950100,
47,13,TN,Campbell County,950200,
47,13,TN,Campbell County,950300,
47,13,TN,Campbell County,950400,
47,13,TN,Campbell County,950500,
47,13,TN,Campbell County,950600,
47,13,TN,Campbell County,950700,
47,13,TN,Campbell County,950800,
47,13,TN,Campbell County,950900,
47,13,TN,Campbell County,951000,
47,13,TN,Campbell County,951100,
47,15,TN,Cannon County,960100,
47,15,TN,Cannon County,960200,
47,15,TN,Cannon County,960300,
47,17,TN,Carroll County,962000,
47,17,TN,Carroll County,962201,
47,17,TN,Carroll County,962202,
47,17,TN,Carroll County,962300,
47,17,TN,Carroll County,962400,
47,17,TN,Carroll County,962500,
47,19,TN,Carter County,70100,
47,19,TN,Carter County,70200,
47,19,TN,Carter County,70300,
47,19,TN,Carter County,70400,
47,19,TN,Carter County,70500,
47,19,TN,Carter County,70600,
47,19,TN,Carter County,70700,
47,19,TN,Carter County,70800,
47,19,TN,Carter County,70900,
47,19,TN,Carter County,71000,
47,19,TN,Carter County,71100,
47,19,TN,Carter County,71200,
47,19,TN,Carter County,71300,
47,19,TN,Carter County,71400,
47,19,TN,Carter County,71500,
47,19,TN,Carter County,71600,
47,19,TN,Carter County,71700,
47,21,TN,Cheatham County,70102,
47,21,TN,Cheatham County,70104,
47,21,TN,Cheatham County,70202,
47,21,TN,Cheatham County,70203,
47,21,TN,Cheatham County,70300,
47,23,TN,Chester County,970100,
47,23,TN,Chester County,970200,
47,23,TN,Chester County,970300,
47,25,TN,Claiborne County,970100,
47,25,TN,Claiborne County,970300,
47,25,TN,Claiborne County,970400,
47,25,TN,Claiborne County,970500,
47,25,TN,Claiborne County,970800,
47,25,TN,Claiborne County,970900,
47,27,TN,Clay County,955000,
47,27,TN,Clay County,955100,
47,29,TN,Cocke County,920200,
47,29,TN,Cocke County,920300,
47,29,TN,Cocke County,920400,
47,29,TN,Cocke County,920501,
47,29,TN,Cocke County,920600,
47,29,TN,Cocke County,920700,
47,29,TN,Cocke County,980100,
47,31,TN,Coffee County,970400,
47,31,TN,Coffee County,970900,
47,33,TN,Crockett County,961000,
47,33,TN,Crockett County,961100,
47,33,TN,Crockett County,961200,
47,33,TN,Crockett County,961300,
47,33,TN,Crockett County,961400,
47,35,TN,Cumberland County,970101,
47,35,TN,Cumberland County,970102,
47,35,TN,Cumberland County,970301,
47,35,TN,Cumberland County,970302,
47,35,TN,Cumberland County,970400,
47,35,TN,Cumberland County,970502,
47,35,TN,Cumberland County,970701,
47,35,TN,Cumberland County,970702,
47,37,TN,Davidson County,10106,
47,37,TN,Davidson County,10301,
47,37,TN,Davidson County,10302,
47,37,TN,Davidson County,10303,
47,37,TN,Davidson County,10401,
47,37,TN,Davidson County,10402,
47,37,TN,Davidson County,10501,
47,37,TN,Davidson County,10601,
47,37,TN,Davidson County,10602,
47,37,TN,Davidson County,10701,
47,37,TN,Davidson County,10702,
47,37,TN,Davidson County,10801,
47,37,TN,Davidson County,10802,
47,37,TN,Davidson County,10901,
47,37,TN,Davidson County,10903,
47,37,TN,Davidson County,10904,
